zipcode,Pct_EV_17,Pct_EV_18,Pct_EV_19,Pct_EV_20,Pct_EV_21,Pct_EV_22
60453,0.462656973,,,,,
60455,1.019664967,,,,,
60456,0,,,,,
60457,1.079489696,,,,,
60458,0.407331976,,,,,
60459,0.188146754,,,,,
60461,1.75,,,,,
60462,1.059274284,,,,,
60463,1.25293657,,,,,
60464,3.376623377,,,,,
60465,1.049233253,,,,,
60466,0.339943343,,,,,
60467,2.837902838,,,,,
60469,0.17921147,,,,,
60471,0.293542074,,,,,
60472,0,,,,,
60473,0.756227758,,,,,
60475,0.328227571,,,,,
60476,1.655629139,,,,,
60477,0.476530855,,,,,
60478,2.298384028,,,,,
60480,2.850356295,,,,,
60482,0.218102508,,,,,
60487,0.513610683,,,,,
60490,2.865995352,,,,,
60491,1.383763838,,,,,
60501,0.462962963,,,,,
60502,3.430420712,,,,,
60503,1.150627615,,,,,
60504,1.494962626,,,,,
60505,0.340053437,,,,,
60506,0.736788618,,,,,
60510,1.821782178,,,,,
60511,0.401606426,,,,,
60512,0,,,,,
60513,1.3006886,,,,,
60514,5.139500734,,,,,
60515,3.843167702,,,,,
60516,1.967535662,,,,,
60517,2.302218501,,,,,
60521,12.15012723,,,,,
60523,15.96474045,,,,,
60525,2.65560166,,,,,
60526,2.077922078,,,,,
60527,7.435572455,,,,,
60532,2.364574377,,,,,
60534,0.377833753,,,,,
60538,0.406008932,,,,,
60539,0,,,,,
60540,4.761904762,,,,,
60541,0.215982721,,,,,
60542,1.063829787,,,,,
60543,1.004134672,,,,,
60544,1.002147459,,,,,
60545,0.409836066,,,,,
60546,2.794411178,,,,,
60554,1.407349492,,,,,
60555,2.515177797,,,,,
60558,6.265060241,,,,,
60559,3.65785031,,,,,
60560,0.771307366,,,,,
60561,3.138201569,,,,,
60563,3.070662227,,,,,
60564,5.65466173,,,,,
60565,4.202401372,,,,,
60585,3.340184995,,,,,
60586,0.849102377,,,,,
60601,10.51893408,,,,,
60602,1.450892857,,,,,
60603,7.558139535,,,,,
60604,1.6,,,,,
60605,9.025787966,,,,,
60606,10.14492754,,,,,
60607,5.320512821,,,,,
60608,1.20439249,,,,,
60609,0.397067807,,,,,
60610,8.359621451,,,,,
60611,10.53571429,,,,,
60612,1.223063483,,,,,
60613,4.107744108,,,,,
60614,11.55344007,,,,,
60615,3.035274815,,,,,
60616,2.09292591,,,,,
60617,0.260021668,,,,,
60618,3.063017826,,,,,
60619,0.26652452,,,,,
60620,0.107066381,,,,,
60621,0.165562914,,,,,
60622,4.211956522,,,,,
60623,0.131475151,,,,,
60624,0.130463144,,,,,
60625,2.452073116,,,,,
60626,2.113207547,,,,,
60628,0.185528757,,,,,
60629,0.092421442,,,,,
60630,1.360294118,,,,,
60631,0.945179584,,,,,
60632,0.168067227,,,,,
60633,0.095785441,,,,,
60634,0.79835179,,,,,
60636,0.054704595,,,,,
60637,1.216389245,,,,,
60638,0.267119961,,,,,
60639,0.320987654,,,,,
60640,3.434867142,,,,,
60641,1.218769043,,,,,
60642,2.298384028,,,,,
60643,1.049779885,,,,,
60644,0.240500241,,,,,
60645,1.381578947,,,,,
60646,2.12636695,,,,,
60647,3.910034602,,,,,
60649,0.506186727,,,,,
60651,0.451702571,,,,,
60652,0.212841433,,,,,
60653,1.032702238,,,,,
60654,8.528198074,,,,,
60655,0.402635432,,,,,
60656,0.685322673,,,,,
60657,6.31840796,,,,,
60659,1.009372747,,,,,
60660,2.10748156,,,,,
60661,4.973357016,,,,,
60666,0.00429461,,,,,
60706,1.1816839,,,,,
60707,0.758928571,,,,,
60712,5.849582173,,,,,
60714,1.291079812,,,,,
60803,0.579322638,,,,,
60804,0.259688374,,,,,
60805,0.355450237,,,,,
60827,0,,,,,
60002,1.22334848,,,,,
60004,3.377166766,,,,,
60005,2.453102453,,,,,
60007,2.345786273,,,,,
60008,1.701701702,,,,,
60010,8.994464945,,,,,
60012,2.867383513,,,,,
60013,1.699029126,,,,,
60014,1.292705448,,,,,
60015,9.649122807,,,,,
60016,2.246543779,,,,,
60018,0.363526204,,,,,
60020,0.720164609,,,,,
60021,2.067669173,,,,,
60022,21.48337596,,,,,
60025,6.938053097,,,,,
60026,12.09580838,,,,,
60029,11.86440678,,,,,
60030,2.059800664,,,,,
60031,1.891498649,,,,,
60033,0.185299568,,,,,
60034,0.350877193,,,,,
60035,19.46938776,,,,,
60037,0,,,,,
60040,6.269592476,,,,,
60041,0.662251656,,,,,
60042,0.941176471,,,,,
60043,11.01694915,,,,,
60044,6.274131274,,,,,
60045,9.027431421,,,,,
60046,1.252609603,,,,,
60047,7.090663058,,,,,
60048,4.605873261,,,,,
60050,0.675865953,,,,,
60051,0.947328534,,,,,
60053,4.761904762,,,,,
60056,2.172653534,,,,,
60060,2.849656076,,,,,
60061,6.955460647,,,,,
60062,8.735167887,,,,,
60064,0.631199279,,,,,
60067,5.616389968,,,,,
60068,5.108295872,,,,,
60069,10.23316062,,,,,
60070,1.785714286,,,,,
60071,1.446280992,,,,,
60072,4.580152672,,,,,
60073,0.957035227,,,,,
60074,1.777199827,,,,,
60076,4.131355932,,,,,
60077,3.392130258,,,,,
60081,1.410658307,,,,,
60083,3.608247423,,,,,
60084,2.14084507,,,,,
60085,0.549562386,,,,,
60087,0.688389169,,,,,
60088,0.223713647,,,,,
60089,6.755695208,,,,,
60090,1.911544228,,,,,
60091,13.28320802,,,,,
60093,13.70786517,,,,,
60096,0.378310214,,,,,
60097,0.78125,,,,,
60098,1.03030303,,,,,
60099,0.271985494,,,,,
60101,1.618122977,,,,,
60102,1.981981982,,,,,
60103,3.229813665,,,,,
60104,0.125234815,,,,,
60106,0.557244174,,,,,
60107,2.145763966,,,,,
60108,3.839338452,,,,,
60110,1.115241636,,,,,
60118,2.226588081,,,,,
60119,2.138579983,,,,,
60120,1.153039832,,,,,
60123,0.857811282,,,,,
60124,3.034752814,,,,,
60126,4.947626476,,,,,
60130,2.481389578,,,,,
60131,0.572675211,,,,,
60133,1.341991342,,,,,
60134,3.565436242,,,,,
60136,2.415458937,,,,,
60137,3.232810615,,,,,
60139,1.228948566,,,,,
60140,1.509630401,,,,,
60141,0,,,,,
60142,2.104377104,,,,,
60143,2.506265664,,,,,
60148,0.404386788,,,,,
60151,0.354609929,,,,,
60152,0.452196382,,,,,
60153,0.352822581,,,,,
60154,1.501976285,,,,,
60155,0.778210117,,,,,
60156,1.832126118,,,,,
60157,4.641350211,,,,,
60160,0.639906923,,,,,
60162,0.600240096,,,,,
60163,0.934579439,,,,,
60164,0.576368876,,,,,
60165,0.543478261,,,,,
60169,3.080433542,,,,,
60171,0.883838384,,,,,
60172,2.529182879,,,,,
60173,4.148053606,,,,,
60174,2.58681786,,,,,
60175,3.967576792,,,,,
60176,0.593220339,,,,,
60177,1.573976915,,,,,
60179,0,,,,,
60180,0,,,,,
60181,1.999259534,,,,,
60183,6.25,,,,,
60184,6.177606178,,,,,
60185,1.369436664,,,,,
60187,3.07492421,,,,,
60188,1.800064288,,,,,
60189,5.498721228,,,,,
60190,5.636978579,,,,,
60191,1.810282404,,,,,
60192,4.949494949,,,,,
60193,3.08908046,,,,,
60194,3.073089701,,,,,
60195,0.588235294,,,,,
60196,0.334448161,,,,,
60201,12.53164557,,,,,
60202,10.5799373,,,,,
60203,10.08064516,,,,,
60208,26,,,,,
60301,9.090909091,,,,,
60302,12.38410596,,,,,
60304,8.25,,,,,
60305,12.56931608,,,,,
60402,0.761542123,,,,,
60403,0.27758501,,,,,
60404,1.419481155,,,,,
60406,0.473709143,,,,,
60409,0.096930533,,,,,
60410,0.69124424,,,,,
60411,0.261569416,,,,,
60415,0.590551181,,,,,
60417,1.13960114,,,,,
60418,1.734104046,,,,,
60419,0.148001973,,,,,
60422,5.040871935,,,,,
60423,2.321083172,,,,,
60425,0.667556742,,,,,
60426,0.085251492,,,,,
60428,0.099403579,,,,,
60429,0.975243811,,,,,
60430,1.107419712,,,,,
60431,0.561600562,,,,,
60432,0.244021474,,,,,
60433,0.279642058,,,,,
60435,0.511111111,,,,,
60436,0.224466891,,,,,
60438,0.286327845,,,,,
60439,3.339350181,,,,,
60440,1.630170316,,,,,
60441,0.846763179,,,,,
60443,0.489396411,,,,,
60445,0.299785867,,,,,
60446,1.067708333,,,,,
60447,0.759219089,,,,,
60448,1.548886738,,,,,
60451,1.0430839,,,,,
60452,0.533739992,,,,,
60453,0.756266206,,,,,
60455,1.253481894,,,,,
60456,0.304878049,,,,,
60457,1.750972763,,,,,
60458,0.897308076,,,,,
60459,0.415512465,,,,,
60461,2.733485194,,,,,
60462,1.607425855,,,,,
60463,1.725490196,,,,,
60464,4.447268107,,,,,
60465,1.974723539,,,,,
60466,0.27457441,,,,,
60467,4.101838755,,,,,
60469,0.350262697,,,,,
60471,0.464684015,,,,,
60472,0,,,,,
60473,0.858369099,,,,,
60475,0.421496312,,,,,
60476,2.06185567,,,,,
60477,0.761723399,,,,,
60478,3.211625472,,,,,
60480,3.546099291,,,,,
60482,0.207900208,,,,,
60487,1.233958539,,,,,
60490,5.048255382,,,,,
60491,2.090909091,,,,,
60501,0.56561086,,,,,
60502,5.604534005,,,,,
60503,2.81124498,,,,,
60504,2.67138719,,,,,
60505,0.426966292,,,,,
60506,0.87124879,,,,,
60510,2.791977979,,,,,
60511,0.392156863,,,,,
60512,1.333333333,,,,,
60513,1.635687732,,,,,
60514,7.522123894,,,,,
60515,5.602134146,,,,,
60516,3.153808831,,,,,
60517,2.914979757,,,,,
60521,15.23809524,,,,,
60523,18.31111111,,,,,
60525,4.032258065,,,,,
60526,4.2527339,,,,,
60527,9.820700896,,,,,
60532,3.576751118,,,,,
60534,0.725513906,,,,,
60538,0.783392088,,,,,
60539,0,,,,,
60540,7.500787898,,,,,
60541,0.632911392,,,,,
60542,1.494396015,,,,,
60543,1.812865497,,,,,
60544,1.441961067,,,,,
60545,0.771208226,,,,,
60546,4.339440694,,,,,
60554,1.86770428,,,,,
60555,3.442485306,,,,,
60558,8.381839348,,,,,
60559,5.655247417,,,,,
60560,1.122754491,,,,,
60561,5.035545024,,,,,
60563,4.809763101,,,,,
60564,8.933246073,,,,,
60565,6.887966805,,,,,
60585,4.85338726,,,,,
60586,1.321066289,,,,,
60601,11.8852459,,,,,
60602,1.396973225,,,,,
60603,8.379888268,,,,,
60604,2.290076336,,,,,
60605,13.12154696,,,,,
60606,12.63157895,,,,,
60607,6.786786787,,,,,
60608,1.556886228,,,,,
60609,0.684150513,,,,,
60610,10.47765794,,,,,
60611,14.05030356,,,,,
60612,2.683063164,,,,,
60613,6.201550388,,,,,
60614,14.44028298,,,,,
60615,4.402515723,,,,,
60616,2.966625464,,,,,
60617,0.329082682,,,,,
60618,4.24493779,,,,,
60619,0.405371168,,,,,
60620,0.128965695,,,,,
60621,0.154559505,,,,,
60622,6.536585366,,,,,
60623,0.194269063,,,,,
60624,0.248138958,,,,,
60625,3.891708968,,,,,
60626,3.072421361,,,,,
60628,0.222222222,,,,,
60629,0.187211982,,,,,
60630,2.099644128,,,,,
60631,1.546391753,,,,,
60632,0.251889169,,,,,
60633,0.181323663,,,,,
60634,1.151396374,,,,,
60636,0.05109862,,,,,
60637,1.462843768,,,,,
60638,0.467945718,,,,,
60639,0.417730332,,,,,
60640,4.859813084,,,,,
60641,1.792425557,,,,,
60642,3.211625472,,,,,
60643,1.299545159,,,,,
60644,0.450247636,,,,,
60645,2.118893467,,,,,
60646,3.368176539,,,,,
60647,5.385638298,,,,,
60649,0.580474934,,,,,
60651,0.552127314,,,,,
60652,0.273691413,,,,,
60653,1.506740682,,,,,
60654,12.96296296,,,,,
60655,0.50414116,,,,,
60656,0.989010989,,,,,
60657,9.584352078,,,,,
60659,1.475755446,,,,,
60660,4.411764706,,,,,
60661,7.993474715,,,,,
60666,0.004224043,,,,,
60706,1.641684511,,,,,
60707,1.396529835,,,,,
60712,7.973856209,,,,,
60714,1.858108108,,,,,
60803,0.734976221,,,,,
60804,0.406053894,,,,,
60805,0.739897553,,,,,
60827,0,,,,,
60002,1.482004234,,,,,
60004,4.332237825,,,,,
60005,3.244622676,,,,,
60007,3.195543829,,,,,
60008,2.034358047,,,,,
60010,11.57943492,,,,,
60012,3.52303523,,,,,
60013,2.156224573,,,,,
60014,2.238283982,,,,,
60015,12.88998358,,,,,
60016,3.02425107,,,,,
60018,0.522931847,,,,,
60020,1.03950104,,,,,
60021,3.100775194,,,,,
60022,26.54639175,,,,,
60025,8.88030888,,,,,
60026,16.17122473,,,,,
60029,16.07142857,,,,,
60030,2.979578172,,,,,
60031,2.869993575,,,,,
60033,0.297619048,,,,,
60034,0.337837838,,,,,
60035,25.66510172,,,,,
60037,0,,,,,
60040,7.073954984,,,,,
60041,0.834105653,,,,,
60042,1.451027811,,,,,
60043,15.87982833,,,,,
60044,8.042635659,,,,,
60045,12.05852674,,,,,
60046,1.911407767,,,,,
60047,8.750673129,,,,,
60048,6.599937441,,,,,
60050,0.868834081,,,,,
60051,1.116071429,,,,,
60053,6.275303644,,,,,
60056,2.715978041,,,,,
60060,3.738317757,,,,,
60061,9.236453202,,,,,
60062,11.24352332,,,,,
60064,0.509770603,,,,,
60067,7.213578501,,,,,
60068,6.795335746,,,,,
60069,11.87096774,,,,,
60070,2.204408818,,,,,
60071,2.424242424,,,,,
60072,3.90625,,,,,
60073,1.262327416,,,,,
60074,2.401010952,,,,,
60076,5.29290853,,,,,
60077,4.8070413,,,,,
60081,1.451612903,,,,,
60083,5.036726128,,,,,
60084,2.518186905,,,,,
60085,0.6503443,,,,,
60087,0.989653621,,,,,
60088,0.238095238,,,,,
60089,9.033530572,,,,,
60090,2.725914862,,,,,
60091,17.44966443,,,,,
60093,17.67264818,,,,,
60096,0.386597938,,,,,
60097,0.909090909,,,,,
60098,1.534757749,,,,,
60099,0.447027269,,,,,
60101,2.087561612,,,,,
60102,2.501812908,,,,,
60103,4.304429195,,,,,
60104,0.12070006,,,,,
60106,0.851276915,,,,,
60107,3.002894356,,,,,
60108,5.359246172,,,,,
60110,1.60708429,,,,,
60118,2.91639663,,,,,
60119,2.918454936,,,,,
60120,1.410934744,,,,,
60123,1.115053218,,,,,
60124,3.69111219,,,,,
60126,6.504614,,,,,
60130,3.91198044,,,,,
60131,0.76273495,,,,,
60133,2.097315436,,,,,
60134,5.066552168,,,,,
60136,4.21875,,,,,
60137,4.62915601,,,,,
60139,1.684114702,,,,,
60140,2.010309278,,,,,
60141,0,,,,,
60142,2.888700085,,,,,
60143,3.370058328,,,,,
60148,0.603007685,,,,,
60151,0.530973451,,,,,
60152,0.82697201,,,,,
60153,0.616698292,,,,,
60154,1.945525292,,,,,
60155,0.873907615,,,,,
60156,2.596849723,,,,,
60157,5.020920502,,,,,
60160,0.897363993,,,,,
60162,1.317365269,,,,,
60163,0.925925926,,,,,
60164,0.661157025,,,,,
60165,0.289017341,,,,,
60169,3.794642857,,,,,
60171,1.140684411,,,,,
60172,3.252427184,,,,,
60173,6.002728513,,,,,
60174,3.658969805,,,,,
60175,5.146096816,,,,,
60176,1.417769376,,,,,
60177,2.606882169,,,,,
60179,0,,,,,
60180,1.204819277,,,,,
60181,2.7696793,,,,,
60183,6.25,,,,,
60184,8.846153846,,,,,
60185,2.055845351,,,,,
60187,3.93979637,,,,,
60188,2.61229691,,,,,
60189,6.844106464,,,,,
60190,7.029478458,,,,,
60191,2.417582418,,,,,
60192,7.381889764,,,,,
60193,4.080908446,,,,,
60194,4.515599343,,,,,
60195,0.82815735,,,,,
60196,0.371747212,,,,,
60201,14.20454545,,,,,
60202,12.34662577,,,,,
60203,12.39669421,,,,,
60208,20.96774194,,,,,
60301,10.60606061,,,,,
60302,15.48387097,,,,,
60304,10.19184652,,,,,
60305,17.07779886,,,,,
60402,0.965073529,,,,,
60403,0.542740841,,,,,
60404,2.360622803,,,,,
60406,0.493938033,,,,,
60409,0.183150183,,,,,
60410,0.991253644,,,,,
60411,0.4626952,,,,,
60415,1.047619048,,,,,
60417,1.26146789,,,,,
60418,2.283105023,,,,,
60419,0.137931034,,,,,
60422,6.032171582,,,,,
60423,3.445378151,,,,,
60425,0.632911392,,,,,
60426,0.238853503,,,,,
60428,0.091827365,,,,,
60429,1.085383502,,,,,
60430,1.72972973,,,,,
60431,0.751341682,,,,,
60432,0.74941452,,,,,
60433,0.333889816,,,,,
60435,0.834064969,,,,,
60436,0.438596491,,,,,
60438,0.5521049,,,,,
60439,4.508196721,,,,,
60440,2.192242833,,,,,
60441,1.277173913,,,,,
60443,0.789473684,,,,,
60445,0.222222222,,,,,
60446,1.417721519,,,,,
60447,0.773908237,,,,,
60448,2.133245816,,,,,
60451,1.330580408,,,,,
60452,0.650593188,,,,,
60453,1.032036121,,,,,
60455,1.489505755,,,,,
60456,0.602409639,,,,,
60457,1.727447217,,,,,
60458,1.045627376,,,,,
60459,0.941704036,,,,,
60461,3.99113082,,,,,
60462,2.625028287,,,,,
60463,2.692003167,,,,,
60464,6.692913386,,,,,
60465,2.572096648,,,,,
60466,0.471698113,,,,,
60467,5.460588794,,,,,
60469,0.699300699,,,,,
60471,0.704225352,,,,,
60472,0,,,,,
60473,1.034768212,,,,,
60475,0.620475698,,,,,
60476,2.258064516,,,,,
60477,1.062515444,,,,,
60478,4.20578752,,,,,
60480,4.794520548,,,,,
60482,0.404448938,,,,,
60487,2.177068215,,,,,
60490,6.715867159,,,,,
60491,2.62919311,,,,,
60501,0.531914894,,,,,
60502,8.214747736,,,,,
60503,4.117647059,,,,,
60504,3.529034328,,,,,
60505,0.527871622,,,,,
60506,1.05361742,,,,,
60510,3.356216629,,,,,
60511,0.393700787,,,,,
60512,1.923076923,,,,,
60513,1.986754967,,,,,
60514,9.62962963,,,,,
60515,6.161137441,,,,,
60516,3.912828133,,,,,
60517,3.910614525,,,,,
60521,19.85815603,,,,,
60523,22.34881683,,,,,
60525,5.477245268,,,,,
60526,5.896805897,,,,,
60527,12.41987179,,,,,
60532,4.402756508,,,,,
60534,0.948991696,,,,,
60538,1.074443592,,,,,
60539,0,,,,,
60540,10.7979734,,,,,
60541,0.619834711,,,,,
60542,2.065613609,,,,,
60543,2.391367746,,,,,
60544,2.049944092,,,,,
60545,0.772698004,,,,,
60546,6.315789474,,,,,
60554,2.771179731,,,,,
60555,4.347826087,,,,,
60558,11.60287081,,,,,
60559,6.132329209,,,,,
60560,1.960045232,,,,,
60561,6.51135006,,,,,
60563,6.924493554,,,,,
60564,12.84916201,,,,,
60565,9.482401656,,,,,
60585,6.903657908,,,,,
60586,1.728691477,,,,,
60601,14.46280992,,,,,
60602,2.035928144,,,,,
60603,8.791208791,,,,,
60604,3.389830508,,,,,
60605,19.08396947,,,,,
60606,16.02787456,,,,,
60607,9.551886792,,,,,
60608,2.412790698,,,,,
60609,1.112015189,,,,,
60610,14.41111924,,,,,
60611,18.83802817,,,,,
60612,3.75,,,,,
60613,8.968609865,,,,,
60614,19.10569106,,,,,
60615,5.784526392,,,,,
60616,4.307192198,,,,,
60617,0.366724571,,,,,
60618,5.259365994,,,,,
60619,0.488997555,,,,,
60620,0.213776722,,,,,
60621,0.200133422,,,,,
60622,8.902077151,,,,,
60623,0.246636771,,,,,
60624,0.437636761,,,,,
60625,5.066344994,,,,,
60626,4.031117397,,,,,
60628,0.341841386,,,,,
60629,0.243210377,,,,,
60630,3.013314646,,,,,
60631,2.015939991,,,,,
60632,0.436601783,,,,,
60633,0.353045013,,,,,
60634,1.535140321,,,,,
60636,0.138376384,,,,,
60637,1.529535865,,,,,
60638,0.695571528,,,,,
60639,0.528750826,,,,,
60640,7.393939394,,,,,
60641,2.420027816,,,,,
60642,4.20578752,,,,,
60643,1.506591337,,,,,
60644,0.45379538,,,,,
60645,2.835648148,,,,,
60646,4.789382574,,,,,
60647,7.728557964,,,,,
60649,0.713266762,,,,,
60651,0.531757755,,,,,
60652,0.362677217,,,,,
60653,2.359882006,,,,,
60654,18.1122449,,,,,
60655,0.728862974,,,,,
60656,1.401617251,,,,,
60657,12.93891294,,,,,
60659,1.708817498,,,,,
60660,6.75024108,,,,,
60661,12.20285261,,,,,
60666,0.004448399,,,,,
60706,2.382620883,,,,,
60707,1.947782843,,,,,
60712,10.36204744,,,,,
60714,2.638812534,,,,,
60803,0.970054829,,,,,
60804,0.471286437,,,,,
60805,1.003344482,,,,,
60827,0.153688525,,,,,
60002,2.15285253,,,,,
60004,6.810477658,,,,,
60005,5.783738474,,,,,
60007,4.700162075,,,,,
60008,2.750225428,,,,,
60010,15.63892145,,,,,
60012,5.248868778,,,,,
60013,3.217821782,,,,,
60014,3.619047619,,,,,
60015,18.88650964,,,,,
60016,5.29685681,,,,,
60018,0.910556768,,,,,
60020,1.882845188,,,,,
60021,5.363984674,,,,,
60022,33.04130163,,,,,
60025,12.61326568,,,,,
60026,22.4824356,,,,,
60029,23.33333333,,,,,
60030,4.646324549,,,,,
60031,5.001213887,,,,,
60033,0.635103926,,,,,
60034,1.379310345,,,,,
60035,31.26206098,,,,,
60037,0,,,,,
60040,8.637873754,,,,,
60041,1.115241636,,,,,
60042,1.965601966,,,,,
60043,20.60085837,,,,,
60044,10.84710744,,,,,
60045,16.25974026,,,,,
60046,2.956415727,,,,,
60047,12.0650954,,,,,
60048,9.248554913,,,,,
60050,1.457975986,,,,,
60051,2.009859689,,,,,
60053,10.11699931,,,,,
60056,4.615384615,,,,,
60060,4.964075767,,,,,
60061,13.99380805,,,,,
60062,16.41668939,,,,,
60064,0.632411067,,,,,
60067,10.47272727,,,,,
60068,10.06987259,,,,,
60069,17.4744898,,,,,
60070,3.790983607,,,,,
60071,3.469387755,,,,,
60072,4.724409449,,,,,
60073,2.302888368,,,,,
60074,3.513971211,,,,,
60076,8.068854223,,,,,
60077,6.952247191,,,,,
60081,2.190395956,,,,,
60083,6.465517241,,,,,
60084,3.421828909,,,,,
60085,0.8698871,,,,,
60087,1.387684302,,,,,
60088,0.480769231,,,,,
60089,12.5,,,,,
60090,4.394299287,,,,,
60091,23.2079906,,,,,
60093,22.04595186,,,,,
60096,1.312335958,,,,,
60097,1.206636501,,,,,
60098,2.359791603,,,,,
60099,0.570425625,,,,,
60101,2.825888788,,,,,
60102,3.818794459,,,,,
60103,6.946222791,,,,,
60104,0.412735849,,,,,
60106,1.635883905,,,,,
60107,4.624688723,,,,,
60108,7.851491175,,,,,
60110,2.312881465,,,,,
60118,4.684317719,,,,,
60119,4.081632653,,,,,
60120,2,,,,,
60123,1.665825341,,,,,
60124,6.625891947,,,,,
60126,9.216589862,,,,,
60130,5.172413793,,,,,
60131,1.006810779,,,,,
60133,2.847571189,,,,,
60134,7.621550591,,,,,
60136,6.299212598,,,,,
60137,7.638303847,,,,,
60139,2.678571429,,,,,
60140,3.531218014,,,,,
60141,0,,,,,
60142,4.639858595,,,,,
60143,5.115273775,,,,,
60148,1.102602141,,,,,
60151,0.715563506,,,,,
60152,1.630789302,,,,,
60153,0.754884547,,,,,
60154,2.456418384,,,,,
60155,1.462765957,,,,,
60156,3.555941023,,,,,
60157,8.407079646,,,,,
60160,1.154480484,,,,,
60162,2.048192771,,,,,
60163,1.351351351,,,,,
60164,1.093493712,,,,,
60165,1.166180758,,,,,
60169,5.571030641,,,,,
60171,1.965923984,,,,,
60172,4.735792622,,,,,
60173,10.83890126,,,,,
60174,5.459875412,,,,,
60175,7.84490532,,,,,
60176,2.210526316,,,,,
60177,4.012506514,,,,,
60179,0,,,,,
60180,0.858369099,,,,,
60181,3.811991118,,,,,
60183,6.25,,,,,
60184,11.95219124,,,,,
60185,3.389830508,,,,,
60187,5.629903092,,,,,
60188,4.117647059,,,,,
60189,10.05802708,,,,,
60190,8.35214447,,,,,
60191,3.548387097,,,,,
60192,13.4765625,,,,,
60193,5.957287374,,,,,
60194,6.984387839,,,,,
60195,2.959830867,,,,,
60196,0.381679389,,,,,
60201,17.89737171,,,,,
60202,15.50960118,,,,,
60203,16.04938272,,,,,
60208,27.08333333,,,,,
60301,16.1971831,,,,,
60302,19.32515337,,,,,
60304,13.35656214,,,,,
60305,21.03250478,,,,,
60402,1.562853907,,,,,
60403,0.972897846,,,,,
60404,3.4038164,,,,,
60406,0.96069869,,,,,
60409,0.317551963,,,,,
60410,1.641337386,,,,,
60411,0.710511933,,,,,
60415,1.573254671,,,,,
60417,1.886792453,,,,,
60418,3.138075314,,,,,
60419,0.344827586,,,,,
60422,9.175531915,,,,,
60423,5.339524086,,,,,
60425,0.997506234,,,,,
60426,0.51986632,,,,,
60428,0.326530612,,,,,
60429,1.437371663,,,,,
60430,3.134068485,,,,,
60431,1.6,,,,,
60432,0.968188105,,,,,
60433,0.324675325,,,,,
60435,1.211720643,,,,,
60436,0.544959128,,,,,
60438,1.082910321,,,,,
60439,6.593927894,,,,,
60440,3.290275408,,,,,
60441,2.375034521,,,,,
60443,1.58974359,,,,,
60445,0.323624595,,,,,
60446,1.915708812,,,,,
60447,1.017524025,,,,,
60448,3.064459317,,,,,
60451,2.017291066,,,,,
60452,1.237911025,,,,,
60453,1.647875108,,,,,
60455,2.117486339,,,,,
60456,0.606060606,,,,,
60457,2.772466539,,,,,
60458,1.13960114,,,,,
60459,1.708633094,,,,,
60461,5.973451327,,,,,
60462,3.79687864,,,,,
60463,3.805668016,,,,,
60464,9.139784946,,,,,
60465,3.611556982,,,,,
60466,0.655241935,,,,,
60467,8.133732535,,,,,
60469,0.526315789,,,,,
60471,0.939368061,,,,,
60472,0,,,,,
60473,1.505901506,,,,,
60475,0.726141079,,,,,
60476,2.013422819,,,,,
60477,1.859872611,,,,,
60478,5.992003008,,,,,
60480,7.407407407,,,,,
60482,0.411099692,,,,,
60487,3.388973192,,,,,
60490,10.68866571,,,,,
60491,4.976303318,,,,,
60501,0.854700855,,,,,
60502,12.37964237,,,,,
60503,6.225680934,,,,,
60504,5.494148244,,,,,
60505,0.626769106,,,,,
60506,1.863498719,,,,,
60510,5.209557383,,,,,
60511,0.796812749,,,,,
60512,1.960784314,,,,,
60513,3.068862275,,,,,
60514,15.64828614,,,,,
60515,8.397534669,,,,,
60516,5.985915493,,,,,
60517,5.963880722,,,,,
60521,26.15089514,,,,,
60523,27.6867031,,,,,
60525,7.869401423,,,,,
60526,7.995079951,,,,,
60527,16.92963753,,,,,
60532,7.154538021,,,,,
60534,1.307966706,,,,,
60538,1.895551257,,,,,
60539,0,,,,,
60540,14.79690522,,,,,
60541,1.255230126,,,,,
60542,3.464052288,,,,,
60543,3.75782881,,,,,
60544,3.78462739,,,,,
60545,1.489637306,,,,,
60546,9.25401322,,,,,
60554,4.530477759,,,,,
60555,5.799648506,,,,,
60558,15.70926143,,,,,
60559,7.498601007,,,,,
60560,3.13111546,,,,,
60561,8.921933086,,,,,
60563,10.65512048,,,,,
60564,17.69154883,,,,,
60565,13.31385643,,,,,
60585,10.00526593,,,,,
60586,2.948996858,,,,,
60601,19.08284024,,,,,
60602,3.259452412,,,,,
60603,12.35955056,,,,,
60604,5.263157895,,,,,
60605,25.48309179,,,,,
60606,23.38983051,,,,,
60607,14.21538462,,,,,
60608,3.870577563,,,,,
60609,1.489853583,,,,,
60610,17.18092567,,,,,
60611,26.43253235,,,,,
60612,5.146316852,,,,,
60613,13.1826742,,,,,
60614,24.59724951,,,,,
60615,7.81671159,,,,,
60616,6.827309237,,,,,
60617,0.688405797,,,,,
60618,8.388468809,,,,,
60619,0.633059789,,,,,
60620,0.458015267,,,,,
60621,0.475341652,,,,,
60622,12.88659794,,,,,
60623,0.305188199,,,,,
60624,0.881488737,,,,,
60625,7.45631068,,,,,
60626,5.425824176,,,,,
60628,0.506435957,,,,,
60629,0.45045045,,,,,
60630,4.509943182,,,,,
60631,3.073967339,,,,,
60632,0.786324786,,,,,
60633,1.02915952,,,,,
60634,2.316602317,,,,,
60636,0.158604282,,,,,
