zipcode,SQMI,x,y,Pct_EV,Cport_den,Sex_ratio,Pct_30_60,Pct_60,Pct_bachelor,Med_incm_family,Ln_pop_den,Pking_den,Num_veh_hd,Num_wk_hd,Road_den,Pct_white,ev_cnt,FuelV_cnt,CS_cnt,CPort_cnt,FuelS_cnt,Pop,Pop_male,Pop_female,num_bachelor,pk_SQMI_cnt,pk_SQMI_sum,len_mile_cnt,len_mile_sum,year
60029,0.431188,-87.78489303,42.05846624,11.86440678,4.499730356,104.3,40.1,21,47.89915966,240625,7.006629,1.179764,2.1618,1.3897,10.525722,92.44,7,52,,,0,476,243,233,228,4,0.005087,20,4.538565,2019
60030,30.625952,-88.04936964,42.33157555,2.059800664,0.065304092,98.3,40.8,23.2,33.97370242,114074,7.072893,0.451323,1.862,1.2632,7.327069,85.92,62,2948,1,2,1,36125,17908,18217,12273,70,0.138222,929,224.398478,2019
60031,18.935159,-87.94144976,42.37456668,1.891498649,4.499730356,95.5,41.6,19.4,34.82221334,122032,7.592275,2.070181,1.9083,1.375,11.261309,72.88,91,4720,,,7,37545,18340,19205,13074,83,0.391992,1062,213.234674,2019
60033,115.565459,-88.60663159,42.42341826,0.185299568,4.499730356,99.7,37.3,19.2,10.39188499,66223,4.775533,0.104629,2.029,1.2612,1.715025,93.18,3,1616,,,2,13703,6840,6863,1424,65,0.120915,401,198.1977,2019
60034,30.803744,-88.42325057,42.45908842,0.350877193,4.499730356,133.8,40.2,20.5,14.31992337,78646,4.216326,0.027971,2.1744,1.3502,2.246256,98.08,1,284,,,0,2088,1195,893,299,8,0.008616,79,69.193108,2019
60035,12.587927,-87.81066761,42.18347977,19.46938776,0.158882396,95.9,38.8,30.2,53.45863139,180750,7.764007,1.235144,1.895,1.2151,11.759203,90.71,477,1973,1,2,5,29636,14508,15128,15843,185,0.155479,879,148.023986,2019
60037,0.238867,-87.80576026,42.21032325,0,4.499730356,100.8600113,40.4,21.3,27.78634765,105872.56,8.013352657,3.386822,1.718985236,1.238925099,11.473008,66.35516403,0,15,,,0,,,,,7,0.00809,20,2.740523,2019
60040,0.639924,-87.81348844,42.20554787,6.269592476,4.499730356,106.9,43.2,17,26.53483992,87250,9.023753,3.251949,1.5978,1.3859,19.193607,73.18,20,299,,,1,5310,2743,2567,1409,49,0.02081,93,12.28245,2019
60041,12.484847,-88.15675424,42.36887299,0.662251656,4.499730356,113.6,37.4,23.8,19.59810602,95500,6.541839,0.149533,2.0514,1.2306,7.223549,92.78,7,1050,,,3,8659,4606,4053,1697,18,0.018669,432,90.184904,2019
60042,4.005973,-88.20084827,42.27523556,0.941176471,4.499730356,106.4,48,18.9,20.57035998,94005,7.666602,0.063905,1.9737,1.3785,11.730176,93.91,8,842,,,1,8556,4411,4145,1760,3,0.00256,264,46.99077,2019
60043,0.603398,-87.71460671,42.08878357,11.01694915,4.499730356,105,37.3,21.7,58.25203252,250000,8.313095,0.356481,2.0734,1.1158,27.715097,93.86,26,210,,,0,2460,1260,1200,1433,4,0.002151,79,16.723234,2019
60044,7.500042,-87.86786919,42.28675043,6.274131274,4.499730356,83.2,36.1,25.4,49.48948949,150049,7.194431,1.645524,1.8463,1.173,10.734525,85.38,65,971,,,0,9990,4536,5454,4944,32,0.123415,344,80.509389,2019
60045,21.847284,-87.87077637,42.2385324,9.027431421,0.09154456,95.9,34.8,30.2,56.58654301,232500,6.874562,0.41168,2.1026,1.1076,7.255772,87.83,181,1824,1,2,6,21134,10347,10787,11959,53,0.089941,689,158.518901,2019
60046,26.326375,-88.06051641,42.41408548,1.252609603,0.113954162,97.5,42.4,18.9,28.37900335,118382,7.180922,0.2644,2.0791,1.3773,8.357649,88.56,42,3311,2,3,2,34596,17081,17515,9818,97,0.069607,942,220.026609,2019
60047,35.699996,-88.04639684,42.20231645,7.090663058,0.056022415,99.8,43.6,19,43.11396921,155184,7.084647,0.426798,2.2445,1.5138,8.947951,82.72,262,3433,1,2,9,42608,21282,21326,18370,67,0.152367,1486,319.441825,2019
60048,29.632464,-87.94724471,42.29400196,4.605873261,0.202480631,95.4,41.2,22.4,47.34956773,166058,6.887318,0.942115,1.9981,1.3126,7.021248,88.28,149,3086,4,6,8,29033,14176,14857,13747,143,0.279172,943,208.056878,2019
60050,26.14527,-88.2936226,42.33129144,0.675865953,0.076495672,101.7,41.6,20.4,19.20773837,91618,7.127325,1.02736,1.9156,1.2946,7.19543,93.78,24,3527,2,2,7,32565,16419,16146,6255,295,0.268606,705,188.126468,2019
60051,36.708621,-88.22757486,42.35370905,0.947328534,0.054483114,100.4,43.7,20.2,20.28674149,94473,6.431855,0.387737,2.1572,1.3336,6.085303,94.07,25,2614,1,2,3,22808,11425,11383,4627,61,0.142333,958,223.383065,2019
60053,5.039841,-87.78888816,42.04237233,4.761904762,4.499730356,96.9,38.7,32.4,35.11195808,100973,8.429737,0.903898,1.8735,1.2314,20.081518,60.08,68,1360,,,6,23089,11362,11727,8107,50,0.045555,560,101.207656,2019
60056,11.403199,-87.9316531,42.06684424,2.172653534,0.35077876,97.4,41.8,23.2,32.26102267,97099,8.472502,1.168663,1.7719,1.2765,17.635934,76.78,75,3377,2,4,6,54524,26898,27626,17590,67,0.133265,1279,201.10606,2019
60060,22.889346,-88.0380871,42.26630266,2.849656076,4.499730356,105.1,39.6,21.4,31.53100362,103909,7.402597,0.575377,2.0177,1.4556,8.528477,76.04,87,2966,,,11,37544,19236,18308,11838,127,0.1317,867,195.211264,2019
60061,8.15117,-87.96227236,42.23356999,6.955460647,0.245363549,97.6,43.3,18.7,43.98709534,127989,8.104208,7.545236,1.7684,1.2955,12.260911,66.3,114,1525,1,2,4,26967,13317,13650,11862,535,0.615025,828,99.940772,2019
60062,19.809708,-87.84518665,42.12707292,8.735167887,0.656243898,87.9,37,34.3,50.87499386,143631,7.627467,1.081687,1.7818,1.0745,11.864773,78.63,346,3615,6,13,5,40686,19029,21657,20699,102,0.214279,1719,235.037693,2019
60064,5.264477,-87.8628214,42.32249921,0.631199279,0.189952392,103.7,35.7,14.2,8.65719819,44855,7.986968,1.351853,1.5223,1.2132,14.173945,32.89,7,1102,1,1,1,15490,7884,7606,1341,29,0.071168,247,74.618409,2019
60067,13.459955,-88.06564273,42.10823149,5.616389968,0.445766721,88.5,42.3,24.6,45.49682875,141286,7.941403,1.18516,1.8262,1.2533,15.042093,76.66,159,2672,4,6,2,37840,17763,20077,17216,94,0.159522,1231,202.465893,2019
60068,7.292982,-87.84411721,42.01205273,5.108295872,0.274236245,93.7,38.8,27.1,43.70742393,144011,8.543395,1.834037,1.7998,1.2287,20.163772,90.27,125,2322,1,2,7,37433,18106,19327,16361,103,0.133756,767,147.054027,2019
60069,6.260795,-87.92492409,42.19315578,10.23316062,4.499730356,95.4,32.8,39.3,51.33130699,157059,7.180626,1.078617,1.7106,0.9709,14.768523,83.31,79,693,,,2,8225,4016,4209,4222,61,0.06753,454,92.462696,2019
60070,3.701119,-87.92723608,42.10346265,1.785714286,4.499730356,114.4,39.9,22,24.89313553,78394,8.365942,0.097565,1.7413,1.3003,14.745944,65.5,18,990,,,1,15908,8488,7420,3960,3,0.003611,439,54.576495,2019
60071,23.904404,-88.31071854,42.46443955,1.446280992,4.499730356,100.8,38.5,23.7,19.8822585,96429,5.051976,0.102701,2.07,1.1622,3.368597,95.8,7,477,,,0,3737,1876,1861,743,50,0.02455,156,80.524296,2019
60072,8.554997,-88.30655197,42.41276577,4.580152672,4.499730356,104.5,37.9,28,21.69362512,122308,4.810982,0.168007,2.5093,1.4587,2.809378,94.48,6,125,,,0,1051,537,514,228,19,0.014373,35,24.034217,2019
60073,18.676502,-88.10993721,42.35014616,0.957035227,4.499730356,102.6,40.5,13.3,15.82510716,83974,8.101021,0.8816,2.0732,1.561,12.23778,76.55,47,4864,,,12,61592,31187,30405,9747,107,0.164652,1000,228.558929,2019
60074,8.716544,-88.03390742,42.13407802,1.777199827,0.229448736,106.8,42.8,17.1,28.49784532,77073,8.411643,2.05796,1.7251,1.4036,13.875372,61.31,41,2266,1,2,5,39217,20256,18961,11176,107,0.179383,692,120.945292,2019
60076,5.376579,-87.73049342,42.03544993,4.131355932,4.499730356,91.3,37.7,28.8,35.57317227,93827,8.684792,2.184103,1.7696,1.2573,20.480502,55.49,78,1810,,,6,31788,15175,16613,11308,95,0.11743,637,110.115036,2019
60077,4.327367,-87.75873349,42.03693268,3.392130258,6.932622077,94.9,38.2,26.7,32.47665243,79440,8.761553,5.297817,1.593,1.1718,23.764141,56.19,50,1424,6,30,4,27626,13448,14178,8972,121,0.229256,589,102.836158,2019
60081,20.658642,-88.21963176,42.45134666,1.410658307,4.499730356,107.7,40.9,23.3,19.95948395,103232,6.118095,0.070886,2.3667,1.4174,6.061984,96.41,18,1258,,,1,9379,4863,4516,1872,16,0.014644,423,125.232352,2019
60083,26.808843,-87.9479647,42.43743358,3.608247423,4.499730356,90.8,38.2,22.1,30.85000991,103340,5.930965,0.018774,2.055,1.2565,4.458596,73.78,35,935,,,4,10094,4805,5289,3114,6,0.005033,266,119.52981,2019
60084,15.719336,-88.14240835,42.26869089,2.14084507,4.499730356,96.6,42.5,21.6,29.16390778,100224,6.963049,0.155802,1.9432,1.3685,7.216356,87.03,38,1737,,,4,16613,8162,8451,4845,18,0.024491,460,113.436323,2019
60085,14.224457,-87.86235208,42.35691526,0.549562386,0.42180872,101.3,38.4,12.8,9.05091938,51802,8.511238,0.383305,1.6693,1.3068,13.535321,48.78,27,4886,2,6,4,70700,35586,35114,6399,51,0.054523,816,192.532586,2019
60087,14.030566,-87.859292,42.40439704,0.688389169,0.285091849,100.2,40.1,18.1,11.28306027,66781,7.540979,0.459133,1.8892,1.3311,7.892455,58.14,15,2164,1,4,1,26429,13226,13203,2982,40,0.064419,482,110.735609,2019
60088,2.614564,-87.85154705,42.3071349,0.223713647,15.29891791,277.4,11.4,1,11.1267166,57132,8.497352,1.622259,1.8258,1.4506,20.839822,67.63,1,446,5,40,2,12816,9420,3396,1426,21,0.042415,283,54.487049,2019
60089,9.563266,-87.96152855,42.16687734,6.755695208,0.836534297,94.1,43.9,21.7,48.88330814,136340,8.363739,0.706558,1.8506,1.3738,17.831894,71.97,172,2374,4,8,9,41014,19881,21133,20049,28,0.06757,1220,170.531149,2019
60090,8.407966,-87.92452927,42.12953973,1.911544228,0.475739317,101.1,43.1,21.3,30.45936762,82869,8.43061,0.898814,1.731,1.3871,13.84129,61.87,51,2617,2,4,9,38553,19382,19171,11743,30,0.075572,1074,116.377093,2019
60091,5.474733,-87.72878834,42.0772158,13.28320802,4.499730356,93.6,39.5,25.9,56.81943678,196955,8.509541,1.601247,1.7973,1.1971,17.108309,83.2,212,1384,,,3,27165,13135,14030,15435,97,0.087664,530,93.663422,2019
60093,8.544344,-87.75841616,42.10363311,13.70786517,0.468145945,92.2,38.5,24.8,56.28831985,247083,7.728223,0.386092,1.9787,1.0759,13.563029,92.33,244,1536,2,4,0,19409,9310,10099,10925,34,0.032989,584,115.887183,2019
60096,5.184514,-87.8301259,42.48066188,0.378310214,4.499730356,94.8,40.5,28.8,22.53081836,98711,7.1691,0.287529,2.0315,1.2287,9.160669,93.9,3,790,,,0,6733,3276,3457,1517,9,0.014907,174,47.493616,2019
60097,18.553725,-88.36293345,42.3904252,0.78125,4.499730356,109,44.7,20.7,16.99291573,86210,6.359942,0.049338,2.0397,1.2769,6.263203,96.22,10,1270,,,0,10728,5595,5133,1823,17,0.009154,296,116.205742,2019
60098,104.314342,-88.45776082,42.32282736,1.03030303,4.499730356,93,38.1,23.4,21.27259493,83232,5.756005,0.202545,1.8412,1.2476,3.163913,91.02,34,3266,,,8,32972,15888,17084,7014,153,0.211283,804,330.041471,2019
60099,22.083755,-87.86549918,42.45953476,0.271985494,4.499730356,91.1,36.7,17.5,12.49626804,61137,7.218932,0.272884,1.776,1.1926,6.837067,57.8,12,4400,,,8,30145,14374,15771,3767,39,0.060263,519,150.988114,2019
60101,11.568816,-88.01071636,41.93024978,1.618122977,0.259317807,96.4,40.8,20.2,16.6306362,80310,8.119305,0.727447,1.9075,1.374,13.408937,68.92,55,3344,1,3,7,38856,19073,19783,6462,34,0.084157,870,155.125527,2019
60102,16.173375,-88.30699806,42.16116653,1.981981982,4.499730356,96.6,43.1,19.7,32.47405321,115371,7.610632,1.067297,2.0981,1.4362,9.661847,87.39,55,2720,,,7,32663,16047,16616,10607,86,0.172618,878,156.264679,2019
60103,17.733323,-88.20424648,41.97656331,3.229813665,0.338346062,100.6,44.3,19.3,32.30032331,122855,7.764129,0.595794,2.064,1.5056,9.087008,74.98,104,3116,1,6,5,41755,20942,20813,13487,85,0.105654,851,161.142847,2019
60104,2.369763,-87.87627043,41.88273043,0.125234815,4.499730356,84.2,38,21.6,12.53173931,66957,8.984339,0.204198,1.6872,1.2091,22.12041,13.25,2,1595,,,4,18904,8641,10263,2369,3,0.004839,275,52.420129,2019
60106,9.291952,-87.94203645,41.96066551,0.557244174,0.215240027,104.9,39.5,21.6,16.13981613,77328,7.691245,0.642265,1.8587,1.364,9.280625,75.13,11,1963,2,2,7,20341,10413,9928,3283,19,0.059679,424,86.235118,2019
60107,8.727559,-88.17652575,42.02398182,2.145763966,4.499730356,100.9,44.4,18.2,20.19100617,90179,8.427495,1.075811,2.0148,1.4548,13.513892,64.01,58,2645,,,7,39894,20035,19859,8055,144,0.093892,656,117.943289,2019
60108,7.251431,-88.0921581,41.94950272,3.839338452,4.499730356,88.6,38.6,28.8,29.31003823,115359,8.039805,1.782448,1.8352,1.2947,14.252257,77.66,65,1628,,,3,22494,10569,11925,6593,31,0.129253,645,103.34926,2019
60110,9.100143,-88.28542003,42.12283845,1.115241636,0.109888383,99.8,38.3,11.7,11.65606403,74498,8.362616,0.545354,2.0575,1.5355,12.314294,52.48,33,2926,1,1,2,38984,19475,19509,4544,27,0.049628,496,112.061836,2019
60118,23.378657,-88.3000636,42.10562457,2.226588081,0.085548113,103.4,41.5,25.4,31.35202492,108932,6.531641,0.909659,1.9889,1.2626,6.017525,85.45,34,1493,1,2,3,16050,8158,7892,5032,129,0.212666,631,140.681656,2019
60119,49.442318,-88.47311282,41.86373727,2.138579983,4.499730356,95.8,39.8,22.3,32.26603419,115694,5.321363,0.066815,2.1899,1.4847,3.896094,93.74,25,1144,,,2,10119,4950,5169,3265,25,0.033035,473,192.631939,2019
60120,19.220986,-88.24056903,42.02846847,1.153039832,0.208105869,98.5,38.4,15.9,11.31433769,70707,7.87517,1.338646,1.9532,1.4213,10.49244,57.4,44,3772,3,4,7,50573,25096,25477,5722,564,0.257301,921,201.675043,2019
60123,14.703242,-88.31220915,42.03977883,0.857811282,0.272048845,99.5,38.7,19.6,16.29484351,76048,8.110446,1.465269,1.7953,1.2981,13.95238,62.36,33,3814,2,4,10,48948,24416,24532,7976,100,0.215442,915,205.145222,2019
60124,36.227707,-88.39408664,42.02850826,3.034752814,4.499730356,100,41.1,23.4,30.85530488,125641,6.412332,0.109049,2.1299,1.2568,5.884498,80.8,62,1981,,,1,22074,11037,11037,6811,31,0.039506,728,213.181854,2019
60126,11.174308,-87.94200681,41.89659021,4.947626476,0.536946001,94.8,39.6,21.3,39.86170885,145278,8.386509,1.409412,1.9149,1.3192,17.200265,89.49,222,4265,3,6,3,49027,23856,25171,19543,130,0.157492,921,192.201059,2019
60130,2.478262,-87.81568191,41.8679568,2.481389578,2.421051527,85.5,47.9,22.4,42.42837653,93625,8.634027,3.211888,1.2874,1.0962,15.762297,57.93,20,786,1,6,6,13927,6421,7506,5909,37,0.079599,217,39.063101,2019
60131,5.458649,-87.88296877,41.93764935,0.572675211,0.915977561,102.2,39.9,21.3,13.45183358,79750,8.091661,0.266458,1.7411,1.3544,16.198412,78.01,21,3646,1,5,0,17834,9014,8820,2399,12,0.014545,440,88.421445,2019
60133,7.566691,-88.14430315,41.98059586,1.341991342,4.499730356,93.7,40.2,15.5,18.06732611,82527,8.524555,0.537831,2.0615,1.5832,15.077827,52.9,31,2279,,,4,38113,18432,19681,6886,14,0.040696,562,114.089256,2019
60134,15.925133,-88.34162604,41.87854257,3.565436242,0.627938241,95.3,43,20.2,43.02057166,145354,7.522822,1.19913,1.986,1.3592,11.427036,94.24,85,2299,5,10,3,29458,14373,15085,12673,130,0.190963,868,181.977073,2019
60136,8.147306,-88.38249146,42.1067693,2.415458937,4.499730356,107.5,49.6,9.3,30.49980826,105714,6.867136,0.104734,2.0787,1.4215,8.756847,70.97,15,606,,,1,7823,4053,3770,2386,12,0.008533,163,71.344712,2019
60137,11.657866,-88.06195453,41.86500984,3.232810615,0.857789925,93.2,40.4,23.2,44.84110169,146205,8.083024,1.718728,1.7967,1.2565,15.059962,87.62,134,4011,3,10,3,37760,18217,19543,16932,160,0.200367,786,175.567024,2019
60139,5.664557,-88.07772943,41.91969004,1.228948566,0.353072623,99.4,40.2,16.4,20.25761124,72178,8.704582,0.895286,1.8822,1.4738,17.738922,53.85,27,2170,2,2,0,34160,17028,17132,6920,16,0.050714,479,100.483136,2019
60140,85.875306,-88.51220259,42.07790892,1.509630401,4.499730356,92,41.6,20.4,26.66415338,105288,5.376299,0.034626,2.1541,1.3725,3.030926,89.57,29,1892,,,6,18568,8898,9670,4951,24,0.029735,523,260.28168,2019
60141,0.348923,-87.83895624,41.85820311,0,4.499730356,978.6,4.3,93,30.79470199,105872.56,6.763331,18.492332,0.7921,0,24.598751,48.68,0,6,,,0,302,274,28,93,35,0.064524,39,8.58307,2019
60142,41.166904,-88.4467892,42.1777738,2.104377104,4.499730356,89.6,33.8,37.3,25.62571997,95983,6.545169,0.27287,1.6916,0.9618,5.716416,89.13,50,2326,,,1,28647,13541,15106,7341,46,0.112332,764,235.327154,2019
60143,7.464536,-88.01991968,41.97345323,2.506265664,0.937767599,93.2,39.6,29,31.64320086,115069,7.315468,1.262275,1.9386,1.4086,11.600964,87.11,40,1556,3,7,2,11222,5414,5808,3551,53,0.094223,490,86.595816,2019
60148,13.987375,-88.01814326,41.87463387,0.404386788,0.571944343,95.1,39.1,22.6,34.23214422,99900,8.232088,1.814686,1.7747,1.2484,15.327996,76.53,125,30786,3,8,10,52588,25629,26959,18002,121,0.253827,1171,214.398433,2019
60151,85.470886,-88.56682109,41.91684279,0.354609929,4.499730356,95.3,42,25.4,21.25153374,106500,3.86445,0.019476,2.2047,1.4284,1.917815,95.8,2,562,,,0,4075,1988,2087,866,14,0.016646,185,163.917386,2019
60152,94.604717,-88.62672551,42.24023226,0.452196382,4.499730356,100.7,37,27,20.13786312,98775,4.858336,0.008448,2.2435,1.3341,2.259534,96.75,7,1541,,,3,12186,6114,6072,2454,14,0.007992,386,213.762579,2019
60153,3.535751,-87.84103277,41.87535621,0.352822581,4.499730356,96.6,38.8,21.3,10.10687929,61156,8.805144,1.805302,1.6332,1.1779,22.049341,18.23,7,1977,,,4,23578,11587,11991,2383,54,0.063831,361,77.960981,2019
60154,3.4567,-87.88729261,41.85147409,1.501976285,0.289293257,86.9,40.9,30.1,32.99270073,104118,8.467158,1.684207,1.8293,1.2181,20.065484,68.66,19,1246,1,1,5,16440,7646,8794,5424,37,0.058218,327,69.360358,2019
60155,1.92365,-87.85635293,41.8570349,0.778210117,4.499730356,95.8,44,24.2,16.19600258,69650,8.301869,2.02121,1.3773,1.1553,22.644772,19.69,6,765,,,2,7755,3794,3961,1256,10,0.038881,180,43.560616,2019
60156,11.139197,-88.34577188,42.19140186,1.832126118,4.499730356,94.7,42.9,13.1,24.59648027,102426,7.857973,0.187832,2.0773,1.567,10.411448,88.15,43,2304,,,2,28809,14010,14799,7086,17,0.020923,584,115.975175,2019
60157,1.804754,-88.0551174,41.97264752,4.641350211,4.499730356,112,42.3,19.6,24.34343434,132625,7.405893,1.004181,2.5771,1.5741,14.051017,93.37,11,226,,,0,2970,1569,1401,723,10,0.018123,102,25.35863,2019
60160,4.432024,-87.86315073,41.90301279,0.639906923,1.128152736,102.5,39.9,15.4,8.19371932,56114,8.664066,1.994213,1.7085,1.336,17.503847,58.36,11,1708,3,5,4,25666,12991,12675,2103,18,0.088384,390,77.577469,2019
60162,3.278133,-87.90244145,41.86739061,0.600240096,4.499730356,97.7,42.1,19.6,13.12377691,71705,7.821684,2.429432,1.8489,1.273,17.757858,33.6,5,828,,,4,8176,4040,4136,1073,30,0.07964,305,58.212621,2019
60163,1.426138,-87.9114224,41.88925327,0.934579439,4.499730356,112.7,42.4,22.1,13.48226533,72476,8.182614,0.739129,1.9406,1.276,22.071863,51.3,4,424,,,1,5103,2704,2399,688,15,0.010541,138,31.477522,2019
60164,4.614067,-87.90033461,41.91789496,0.576368876,4.499730356,102.6,40.2,18.2,8.94102129,72628,8.433967,0.130817,1.8562,1.3221,17.636615,71.74,10,1725,,,3,21228,10748,10480,1898,8,0.006036,420,81.376523,2019
60165,0.351834,-87.8804257,41.9032683,0.543478261,4.499730356,110.9,45,8.9,3.28974254,59732,9.540361,0.713973,2.0055,1.6526,39.561771,49.26,2,366,,,0,4894,2574,2320,161,3,0.002512,75,13.919176,2019
60169,8.930768,-88.12294969,42.05226,3.080433542,0.447889812,93.5,41.6,18.2,29.5328559,86938,8.226,1.727992,1.9268,1.4376,14.591645,53.33,54,1699,3,4,4,33373,16126,17247,9856,94,0.154323,570,130.314594,2019
60171,2.237611,-87.83877466,41.92469734,0.883838384,0.893810408,98.1,44.4,21.3,14.6883684,70338,8.412503,2.727507,1.7788,1.2976,15.029069,83.43,7,785,1,2,2,10076,4989,5087,1480,25,0.061031,196,33.629211,2019
60172,8.040275,-88.09593843,41.97688086,2.529182879,4.499730356,97.7,42,21.6,28.41081613,103723,8.016686,0.654667,1.9769,1.4397,13.916116,81.89,52,2004,,,6,24371,12042,12329,6924,12,0.052637,557,111.889402,2019
60173,7.382952,-88.04871358,42.0511912,4.148053606,1.489918938,98.7,48.3,14.4,49.75416336,98735,7.443072,6.530233,1.5049,1.2415,14.129848,46.59,65,1502,4,11,5,12610,6265,6345,6274,137,0.482124,676,104.31999,2019
60174,14.646157,-88.29885313,41.92742294,2.58681786,0.136554592,91,41.1,24.1,33.97290112,107859,7.664604,1.050398,1.9171,1.2611,12.826595,87.1,73,2749,2,2,5,31219,14878,16341,10606,144,0.153843,838,187.860322,2019
60175,34.647788,-88.39207891,41.94726238,3.967576792,4.499730356,110,41.8,19.4,39.56954902,159759,6.632014,0.375692,2.3636,1.4498,7.278905,90.3,93,2251,,,3,26298,13778,12520,10406,83,0.130169,817,252.197971,2019
60176,2.662385,-87.86910755,41.95807918,0.593220339,2.629221544,103.6,44.3,20.2,13.32931761,59370,8.381347,0.983216,1.6954,1.2535,18.60943,79.21,7,1173,3,7,10,11621,5913,5708,1549,28,0.026177,242,49.545467,2019
60177,9.059004,-88.30921675,41.98964972,1.573976915,4.499730356,101.8,44.6,15.4,24.48734449,108938,7.852879,0.263053,2.0683,1.5133,11.646997,81.89,30,1876,,,4,23310,11761,11549,5708,12,0.02383,494,105.510189,2019
60179,0.586234,-88.23052146,42.0770026,0,4.499730356,100.8600113,40.4,21.3,27.78634765,105872.56,8.013352657,0.188832,1.718985236,1.238925099,2.376817,66.35516403,0,9,,,0,,,,,1,0.001107,3,1.393371,2019
