zipcode,SQMI,x,y,Pct_EV,Cport_den,Sex_ratio,Pct_30_60,Pct_60,Pct_bachelor,Med_incm_family,Ln_pop_den,Pking_den,Num_veh_hd,Num_wk_hd,Road_den,Pct_white,ev_cnt,FuelV_cnt,CS_cnt,CPort_cnt,FuelS_cnt,Pop,Pop_male,Pop_female,num_bachelor,pk_SQMI_cnt,pk_SQMI_sum,len_mile_cnt,len_mile_sum,year
60180,20.105355,-88.5258191,42.22221497,0.877192982,4.499730356,88.8,39.7,19.8,5.49610895,61422,4.627531,0.138132,2.3506,1.2657,2.747997,99.76,2,226,,,0,2056,967,1089,113,5,0.027772,68,55.249457,2017
60181,6.511479,-87.97606629,41.87668817,1.04691741,1.842899286,100.8,42.2,18.1,13.95575344,80816,8.392757,0.592001,1.7802,1.2822,17.338899,76.7,27,2552,2,12,3,28748,14429,14319,4012,15,0.038548,526,112.901878,2017
60183,0.057362,-88.40791117,41.93911135,6.666666667,4.499730356,100.8600113,40.4,21.3,27.78634765,105872.56,8.013352657,0,1.718985236,1.238925099,225.809979,66.35516403,1,14,,,0,,,,,,,2,12.952912,2017
60184,7.813089,-88.25670655,41.95223758,2.429149798,4.499730356,100.7,42.2,27.8,18.66009042,153375,5.74108,0,2.538,1.312,5.350644,94.04,6,241,,,0,2433,1221,1212,454,,,105,41.805056,2017
60185,30.75881,-88.21206205,41.8944963,0.825309491,0.097533032,104.9,42.5,15.5,8.9509409,83722,7.071797,0.308081,2.133,1.528,7.053027,80.19,24,2884,1,3,4,36242,18553,17689,3244,40,0.094762,712,216.942707,2017
60187,6.637118,-88.11274239,41.87248314,1.546391753,0.30133561,97.7,36,20.7,22.18713927,120935,8.397907,2.806821,1.819,1.2923,17.89334,88.54,36,2292,1,2,2,29454,14552,14902,6535,175,0.186292,462,118.760209,2017
60188,10.635516,-88.12908801,41.9154267,0.625651721,0.188049174,97.4,42.7,18,15.44687004,93303,8.301869,2.229812,1.8836,1.4255,14.947193,70.04,18,2859,1,2,8,42876,21157,21719,6623,154,0.237152,660,158.971109,2017
60189,11.231019,-88.11774087,41.83763509,2.675585284,4.499730356,93.2,38.5,23.2,23.9447629,120879,7.913469,1.232649,1.8835,1.3168,11.371772,85.93,40,1455,,,2,30704,14811,15893,7352,69,0.138439,604,127.716592,2017
60190,4.309415,-88.15675036,41.87100175,2.095459837,4.499730356,101.6,43.3,25.9,20.46332046,122156,7.857226,0.195479,2.0213,1.3708,15.239069,91.52,18,841,,,2,11137,5612,5525,2279,16,0.008424,267,65.671471,2017
60191,5.156905,-87.98030063,41.96304652,0.944138474,4.499730356,102.3,39.9,21.7,9.19596241,76049,7.932213,0.147627,1.9479,1.3319,13.102833,79.12,12,1259,,,2,14365,7265,7100,1321,18,0.007613,330,67.570065,2017
60192,7.686758,-88.16680258,42.07580678,2.013422819,4.499730356,100,46.3,20.4,22.0891052,128523,7.642469,2.535477,2.1255,1.4628,13.673615,62.77,18,876,,,1,16026,8015,8011,3540,72,0.194896,455,105.105769,2017
60193,9.294651,-88.09520767,42.01166671,1.283048212,4.499730356,92.4,42.2,25,16.00317484,92630,8.375089,1.16665,1.7759,1.2713,15.969602,74.01,33,2539,,,3,40317,19359,20958,6452,29,0.108436,898,148.43188,2017
60194,3.626465,-88.11178422,42.03379217,1.058201058,4.499730356,90.9,42.7,22.8,16.00622017,86411,8.545289,1.072008,1.6626,1.2307,23.2706,61.47,12,1122,,,1,18649,8881,9768,2985,12,0.038876,445,84.390015,2017
60195,2.389813,-88.09139163,42.06950256,0.367647059,4.499730356,100.1,52,10.5,24.36619718,107530,7.63996,0.479577,1.4664,1.2563,18.418257,46.56,2,542,,,0,4970,2486,2484,1211,5,0.011461,83,44.01619,2017
60196,0.225509,-88.05238778,42.06568272,0,4.499730356,100.8600113,40.4,21.3,27.78634765,105872.56,8.013352657,16.547455,1.718985236,1.238925099,0,66.35516403,0,341,,,0,,,,,8,0.037316,,,2017
60201,4.513856,-87.69854673,42.05676084,6.911142454,2.658480909,92.3,30.6,21,24.29570896,133265,9.159009,1.944612,1.2459,1.0216,22.204104,68.58,98,1320,6,12,3,42880,20578,22302,10418,71,0.087777,516,100.226126,2017
60202,3.130048,-87.6896899,42.03044995,6.007067138,1.597419592,85,44.9,19.1,25.30220032,96289,9.253378,2.491879,1.2792,1.2318,18.611168,64.49,68,1064,3,5,8,32677,15013,17664,8268,45,0.077997,265,58.253849,2017
60203,0.676469,-87.71742841,42.04897398,6.060606061,4.499730356,83.2,39.3,28,26.69683258,128210,8.73347,0.925689,1.8889,1.3207,27.403271,71.18,14,217,,,1,4199,1907,2292,1121,8,0.006262,80,18.537463,2017
60208,0.259341,-87.67475726,42.05494091,25,15.42370855,100.8600113,40.4,21.3,27.78634765,105872.56,8.013352657,5.910751,1.718985236,1.238925099,12.571564,66.35516403,13,39,2,4,0,,,,,21,0.015329,24,3.260322,2017
60301,0.154578,-87.79878551,41.88861288,3.50877193,25.87690357,89.4,47.7,24.6,32.36790607,107406,9.712864,4.615793,1.0255,0.9953,60.047956,58.47,4,110,2,4,0,2555,1206,1349,827,8,0.007135,60,9.282093,2017
60302,2.97902,-87.78971104,41.89473982,6.295224313,4.499730356,93.2,43,21.5,27.11552841,129983,9.284892,0.824801,1.3297,1.1498,24.532619,68.17,87,1295,,,7,32096,15484,16612,8703,38,0.024571,214,73.083164,2017
60304,1.560486,-87.78939614,41.87252125,3.638814016,4.499730356,88.6,44.5,17,26.91432472,129916,9.329406,0.193465,1.4814,1.3532,30.388439,70.87,27,715,,,5,17578,8256,9322,4731,5,0.003019,117,47.420734,2017
60305,2.449756,-87.81924792,41.89500452,7.392996109,4.499730356,96.7,38.3,21.8,25.96522514,158929,8.429019,1.779116,1.7703,1.197,17.823275,82.38,38,476,,,2,11215,5512,5703,2912,45,0.043584,188,43.662676,2017
60402,6.448167,-87.78918115,41.83090472,0.41226488,4.499730356,96.3,39.4,16.9,8.21568719,69286,9.202264,0.653379,1.6746,1.3361,21.343271,62.67,16,3865,,,10,63963,31371,32592,5255,24,0.042131,372,137.624976,2017
60403,4.849655,-88.12167056,41.56561375,0.220102715,4.499730356,114.4,42.1,21.3,7.94184061,65093,8.227904,0.37116,1.6822,1.0725,14.325834,71.1,3,1360,,,1,18157,9690,8467,1442,6,0.018,292,69.475353,2017
60404,15.038762,-88.22126389,41.50817717,0.406710727,4.499730356,85.9,40.4,22.6,14.92978964,107062,7.119587,0.039644,2.1036,1.3383,7.633798,86.15,8,1959,,,2,18587,8589,9998,2775,6,0.005962,448,114.802868,2017
60406,5.713579,-87.68134042,41.65449993,0.268817204,4.499730356,95.9,40,16.7,5.74089686,47743,8.380139,0.44403,1.4301,1.0824,16.367459,42.94,5,1855,,,4,24909,12191,12718,1430,19,0.02537,442,93.516769,2017
60409,7.708219,-87.55115596,41.61293629,0.074571216,4.499730356,76.2,38.9,18.3,8.1688626,49077,8.481508,2.30864,1.3995,1.0133,13.707943,20.4,2,2680,,,1,37190,16085,21105,3038,87,0.177955,480,105.66383,2017
60410,33.953777,-88.19624358,41.41997662,0.181488203,4.499730356,103.5,42.7,16.5,10.15928362,92536,5.917959,0.088388,2.1998,1.4375,2.605674,93.44,3,1650,,,4,12619,6418,6201,1282,21,0.030011,356,88.472484,2017
60411,32.183803,-87.59043633,41.50918395,0.088948188,4.499730356,90.5,38.7,17.4,6.74272793,52480,7.503163,0.4908,1.5316,1.0434,9.139867,31.13,4,4493,,,4,58374,27739,30635,3936,30,0.157958,1023,294.15567,2017
60415,2.126447,-87.77987721,41.70308437,0.323974082,0.940536021,96,38.2,17.1,6.34677082,46034,8.816216,3.486379,1.5382,1.0871,23.145084,81.37,3,923,1,2,1,14338,7024,7314,910,23,0.074136,227,49.216794,2017
60417,35.682239,-87.5941304,41.43108586,0.361228176,4.499730356,100.5,38.6,28.8,13.72776489,80960,6.074974,0.009175,1.9589,1.0586,4.004276,69.45,6,1655,,,0,15516,7779,7737,2130,7,0.003274,503,142.881519,2017
60418,2.808678,-87.74052269,41.64524741,4.334187273,4.499730356,100.8600113,40.4,21.3,27.78634765,105872.56,8.013352657,0,1.718985236,1.238925099,20.788233,66.35516403,,,,,1,,,,,,,288,58.387453,2017
60419,4.471658,-87.5983234,41.62824626,0.225861095,4.499730356,80.5,37.6,19.6,7.97457256,47882,8.537195,0.020731,1.4446,1.0237,17.678489,6.21,4,1767,,,1,22810,10173,12637,1819,1,0.000927,346,79.052156,2017
60422,3.875514,-87.68406951,41.53801673,2.518518519,4.499730356,87.7,36.8,29.2,22.41115976,117500,7.8376,0.132034,1.7616,1.0403,17.040769,41.63,17,658,,,1,9821,4588,5233,2201,1,0.005117,250,66.041737,2017
60423,38.670119,-87.83853316,41.47837725,0.991542724,0.02585976,94.4,42.3,20.9,16.80891494,113592,6.688255,0.032826,2.1724,1.3842,6.262864,89.39,34,3395,1,1,4,31049,15080,15969,5219,11,0.012694,927,242.185707,2017
60425,4.085602,-87.61159171,41.54194666,0.417246175,4.499730356,89.1,40.6,21.6,11.71371416,63642,7.697289,0.332387,1.6853,0.9663,13.003227,25.51,3,716,,,0,8998,4239,4759,1054,5,0.01358,179,53.126012,2017
60426,7.662724,-87.65231858,41.61022359,0,4.499730356,91,37.4,19.2,4.44198227,36670,8.265359,0.331083,1.2532,0.7576,18.040311,16.51,0,2051,,,6,29784,14187,15597,1323,13,0.02537,586,138.237927,2017
60428,5.536183,-87.69288825,41.60028102,0.120048019,4.499730356,81.1,34.5,21.3,6.17303953,48409,7.70962,0.136665,1.5015,0.8909,17.154914,13.93,1,832,,,1,12344,5527,6817,762,6,0.007566,258,94.972744,2017
60429,4.33178,-87.68230541,41.57391177,0.575184881,4.499730356,93.3,37.6,23.6,12.0525367,64670,8.184679,0.233091,1.5314,0.9892,23.690986,14.56,7,1210,,,2,15532,7497,8035,1872,3,0.010097,329,102.624139,2017
60430,6.796082,-87.66240279,41.55769177,0.627853881,0.147143604,88.4,41.1,25,20.06554071,86264,7.978857,0.090155,1.6759,1.1635,14.772504,54.95,11,1741,1,1,4,19835,9309,10526,3980,5,0.006127,373,100.395151,2017
60431,14.503428,-88.20724485,41.53230028,0.262565641,0.137898433,99.3,43.6,15.7,9.87291868,96608,7.404861,0.202525,2.0863,1.4663,9.523908,79.42,7,2659,1,2,6,23843,11880,11963,2354,31,0.029373,526,138.129317,2017
60432,7.692691,-88.04372998,41.54014691,0.053561864,4.499730356,103.6,38.4,11.8,3.24399169,41946,7.874256,0.66285,1.7236,1.1607,9.731328,45.87,1,1866,,,1,20222,10290,9932,656,52,0.050991,381,74.8601,2017
60433,14.728193,-88.0451917,41.49692727,0.126262626,4.499730356,102,38.5,18.3,3.66765166,55926,7.066325,0.304002,1.7909,1.1919,6.1337,51.74,2,1582,,,2,17259,8717,8542,633,23,0.044774,404,90.338317,2017
60435,10.305344,-88.12852245,41.54564762,0.306820864,0.194074065,93.7,39.3,18.5,8.31142771,62803,8.48381,0.379735,1.6986,1.1684,15.950507,66.15,13,4224,2,2,3,49835,24112,25723,4142,27,0.039133,722,164.37546,2017
60436,20.637406,-88.12286023,41.48715238,0.12070006,4.499730356,104.7,40.1,15,5.76131687,58079,6.809762,0.233537,1.7585,1.1991,5.35076,59.01,2,1655,,,6,18711,9570,9141,1078,11,0.048196,396,110.425797,2017
60438,7.670643,-87.54997664,41.56728653,0.076045627,4.499730356,80.5,40,23.9,10.66952108,58342,8.236305,0.465906,1.662,1.0467,17.462397,52.17,2,2628,,,0,28961,12919,16042,3090,20,0.035738,540,133.94781,2017
60439,30.820229,-87.97409388,41.67748607,1.195952162,0.064892445,95.6,40.9,24.6,16.37552743,113132,6.645059,0.379498,2.0464,1.3089,6.092235,93.54,26,2148,1,2,2,23700,11586,12114,3881,71,0.116962,812,187.764083,2017
60440,16.062508,-88.07665836,41.69966848,0.785694934,1.245135567,98.8,42.4,15.2,11.2689663,77451,8.097608,1.524413,2.0538,1.4839,12.642665,46.45,29,3662,3,20,12,52791,26235,26556,5949,82,0.244859,851,203.072906,2017
60441,30.418144,-88.05135414,41.59571826,0.398974067,4.499730356,105.2,45.3,14.9,11.16875105,88514,7.066802,0.048359,2.0229,1.3451,6.261529,85.03,14,3495,,,5,35662,18281,17381,3983,13,0.01471,785,190.464086,2017
60443,12.061966,-87.74806287,41.50213367,0.185643564,0.165810449,85.1,41.9,21.8,16.55774437,99048,7.482117,0.433959,1.7898,1.1851,11.134999,21.83,3,1613,2,2,2,21422,9850,11572,3547,17,0.052344,461,134.309977,2017
60445,4.838926,-87.73806195,41.62903503,0.289615225,4.499730356,91.8,40.2,25.3,8.53835022,73291,8.599033,0.365184,1.6966,1.1154,17.330396,84.23,7,2410,,,0,26258,12565,13693,2242,18,0.017671,274,83.860506,2017
60446,20.120586,-88.10023503,41.63278898,0.516944285,4.499730356,93.4,41.6,13.6,8.69086358,79851,7.59364,0.54479,2.063,1.4689,7.886392,58.46,18,3464,,,13,39950,19292,20658,3472,69,0.109615,710,158.678827,2017
60447,65.678324,-88.32056196,41.48763306,0.420926037,4.499730356,95.8,40.8,14.3,12.49911329,86935,5.368948,0.067409,2.1725,1.4003,2.446429,92.28,7,1656,,,5,14097,6899,7198,1762,28,0.044273,415,160.677355,2017
60448,18.41521,-87.89319128,41.53778572,0.468384075,4.499730356,104.9,42.8,19.9,15.55788982,112803,7.241225,0.139542,2.1451,1.3989,10.011558,93.95,14,2975,,,7,25704,13161,12543,3999,13,0.025697,689,184.364939,2017
60451,27.248118,-87.96258808,41.50565954,0.469599605,4.499730356,98.7,43.6,16.6,16.14137521,115512,7.166144,0.21549,2.2116,1.4689,7.855197,96.33,19,4027,,,6,35282,17530,17752,5695,26,0.058717,778,214.039333,2017
60452,7.623185,-87.75537108,41.60775328,0.12254902,4.499730356,98.2,41.5,22,11.78186163,85405,8.225025,0.363457,1.8939,1.3217,16.088082,87.13,3,2445,,,0,28459,14099,14360,3353,53,0.027707,414,122.642426,2017
60453,8.718137,-87.75311466,41.71381449,0.324299282,0.45881362,94.8,40.5,24.2,12.74623815,77546,8.781076,1.373872,1.6886,1.1169,23.589232,80.36,14,4303,3,4,11,56754,27620,29134,7234,68,0.119776,816,205.654159,2017
60455,4.792631,-87.8098667,41.74264653,0.821508588,4.499730356,95.3,40.9,19.9,7.12904785,61674,8.147183,2.247012,1.7716,1.1853,18.582085,84.01,11,1328,,,2,16552,8075,8477,1180,18,0.107691,382,89.057078,2017
60456,0.476079,-87.73113503,41.73127222,0,4.499730356,79.1,42.1,22.6,7.25138122,58162,9.118722,0.638129,1.544,1.0261,38.910515,94.82,0,301,,,0,4344,1919,2425,315,4,0.003038,74,18.524479,2017
60457,2.583271,-87.82837304,41.72578098,0.514403292,4.499730356,104.3,42.1,22,10.47502166,67942,8.587128,0.891505,1.9233,1.1686,21.024892,92.74,5,967,,,5,13852,7072,6780,1451,8,0.02303,260,54.312995,2017
60458,2.640303,-87.83660467,41.74903823,0.21691974,4.499730356,90.7,40.6,12.9,6.17610146,54236,8.654136,0,1.6241,1.2087,20.402365,71.56,2,920,,,0,15139,7202,7937,935,,,256,53.868426,2017
60459,4.392198,-87.76929121,41.74487618,0.100603622,4.499730356,100.4,39.1,20.2,5.60950413,67274,8.7966,2.215497,1.8662,1.2585,19.721389,82.43,2,1986,,,6,29040,14551,14489,1629,38,0.097309,333,86.620247,2017
60461,3.339906,-87.69159524,41.51767738,1.336898396,4.499730356,87.8,33.4,36,23.34710744,106146,7.278727,0.769363,1.926,0.9764,13.710705,21.03,5,369,,,1,4840,2263,2577,1130,12,0.025696,214,45.792467,2017
60462,15.811261,-87.83885607,41.62488903,0.619977038,4.499730356,90.8,37.7,29,15.88733799,99902,7.838908,1.497344,1.8972,1.2152,12.953698,88.12,27,4328,,,5,40120,19090,21030,6374,98,0.236749,922,204.814303,2017
60463,6.464631,-87.78932601,41.65714902,0.724054706,4.499730356,89.3,34.8,37.1,18.27697262,96958,7.743039,0.1767,1.9184,1.0796,15.899176,93.57,9,1234,,,1,14904,7032,7872,2724,18,0.011423,417,102.782307,2017
60464,12.705991,-87.86621717,41.66946687,2.127659574,4.499730356,84.6,36.1,36.6,18.71490954,112643,6.629318,0.158594,1.882,1.0548,7.392123,93.89,16,736,,,3,9618,4409,5209,1800,25,0.020151,348,93.924253,2017
60465,5.628157,-87.83066575,41.69958195,0.675105485,4.499730356,80,40.2,25.7,11.37165623,72689,8.046166,1.199771,1.7534,1.0831,10.920868,89.49,8,1177,,,3,17570,7811,9759,1998,33,0.067525,278,61.464362,2017
60466,6.380334,-87.68547101,41.47692435,0.177304965,0.313463214,87.3,40.5,21.1,11.34960973,59333,8.147212,0.037349,1.4018,0.965,12.217781,28.73,3,1689,1,2,0,22036,10271,11765,2501,2,0.002383,307,77.953524,2017
60467,14.784176,-87.888673,41.59927625,1.459854015,4.499730356,88.5,38.7,29.5,19.12394741,113521,7.512846,0.213235,2.0242,1.207,11.168048,90.43,30,2025,,,0,27076,12713,14363,5178,20,0.031525,772,165.110394,2017
60469,1.214389,-87.68669402,41.62790194,0,4.499730356,97.1,39.5,12.1,7.65391015,53542,8.506939,0,1.879,0.9017,26.148101,70.42,0,505,,,1,6010,2961,3049,460,,,109,31.753966,2017
60471,4.415953,-87.72787026,41.47819117,0.203045685,4.499730356,88.1,39.7,18.4,12.99872214,63963,8.067713,0.27027,1.5317,1.0472,12.741122,11.18,2,983,,,1,14086,6599,7487,1831,5,0.011935,225,56.264196,2017
60472,1.649384,-87.70889817,41.64354151,0,4.499730356,106.6,38.5,22.1,6.72601385,51055,8.027731,0,1.2288,0.7817,24.0052,5.22,0,333,,,1,5055,2608,2447,340,,,187,39.593792,2017
60473,8.012304,-87.60050261,41.59738077,0.484730974,0.24961609,90.1,37.7,22.8,12.76434371,69977,7.936463,0.244848,1.7955,1.1609,14.782556,18.7,10,2053,2,2,3,22414,10626,11788,2861,16,0.019618,640,118.442331,2017
60475,5.461279,-87.63277027,41.47362923,0.114285714,4.499730356,104.5,42.2,21.1,6.63380571,67537,7.486108,0.032373,1.5706,1.06,12.257252,67.49,1,874,,,0,9738,4975,4763,646,4,0.001768,193,66.940274,2017
60476,4.097403,-87.60392161,41.56618185,1.063829787,4.499730356,91.9,39.4,23.9,7.43321719,75764,6.446353,0.287206,1.7018,1.1383,7.134189,78.36,3,279,,,2,2583,1237,1346,192,12,0.011768,75,29.231647,2017
60477,17.722998,-87.77992401,41.56832633,0.215362527,4.499730356,92.1,40.4,24,12.81418253,85091,7.67245,0.834689,1.7798,1.176,10.682513,86.03,9,4170,,,1,38075,18257,19818,4879,30,0.147932,643,189.326159,2017
60478,6.543714,-87.72573205,41.55840233,4.334187273,1.222547318,85.2,39.1,20.6,11.95481279,62574,7.872589,0.733437,1.7903,1.0772,15.624139,11.47,,,1,8,1,17173,7902,9271,2053,11,0.047994,353,102.239898,2017
60480,11.002907,-87.87919052,41.71591684,1.530612245,4.499730356,84.7,41.1,28.5,20.84452975,115236,6.160176,0.319697,1.9317,1.2805,3.716166,85.7,6,386,,,1,5210,2389,2821,1086,61,0.035176,183,40.888634,2017
60482,2.275053,-87.79265892,41.68767071,0.112866817,4.499730356,97.2,41.2,20.5,7.13701989,60469,8.484828,0.820069,1.7259,1.1245,20.445435,91.8,1,885,,,1,11013,5428,5585,786,8,0.018657,226,46.514448,2017
60487,7.401489,-87.83371449,41.56432847,0.158144439,0.270215898,100.3,41.2,18.6,16.24809317,112256,8.197345,0.60881,2.077,1.496,17.56658,84.91,3,1894,2,2,4,26877,13459,13418,4367,13,0.045061,489,130.01885,2017
60490,7.948527,-88.14405483,41.67769512,1.434262948,4.499730356,99.3,45.5,9.5,19.57071287,118809,7.914704,0.15194,2.3954,1.7373,11.083825,51.67,18,1237,,,3,21757,10843,10914,4258,8,0.012077,417,88.100083,2017
60491,25.808388,-87.95982264,41.6020173,0.964785335,4.499730356,102.8,39.6,25.3,15.45115258,110727,6.782719,0.042006,2.2154,1.3275,5.398647,94.49,20,2053,,,10,22775,11547,11228,3519,39,0.010841,549,139.330375,2017
60501,3.076691,-87.82066836,41.77885683,0.368550369,4.499730356,103.9,36.9,14.4,4.3076154,46866,8.268974,0.134365,1.7311,1.2931,12.811461,68.48,3,811,,,7,12002,6117,5885,517,4,0.004134,177,39.416907,2017
60502,10.7767,-88.25915071,41.79234597,1.988071571,4.499730356,97.6,46.5,13.5,22.22319937,128622,7.654582,0.640326,1.9578,1.4796,11.940926,68.08,30,1479,,,7,22742,11232,11510,5054,54,0.069006,563,128.683777,2017
60503,3.848077,-88.25923653,41.7132961,0.660066007,4.499730356,95.8,48.7,9.8,18.50768961,119280,8.399319,0.183364,2.007,1.5717,16.844362,65.83,6,903,,,1,17101,8368,8733,3165,4,0.007056,272,64.818403,2017
60504,8.988127,-88.23828671,41.74648882,0.978792822,0.22251577,92.5,44.3,10.5,16.76921858,87936,8.345931,5.094855,1.8271,1.4016,16.838984,64.2,30,3035,1,2,6,37867,18200,19667,6350,214,0.457932,732,151.350929,2017
60505,11.291516,-88.29443915,41.76379573,0.2600104,0.354248269,101.5,37.9,12,2.81438349,50480,8.844404,0.552477,1.9872,1.4365,14.434452,44.66,10,3836,1,4,10,78312,39443,38869,2204,55,0.062383,567,162.986843,2017
60506,25.635908,-88.37788744,41.76469594,0.491266376,0.039007785,97.1,39.2,16.6,8.0792057,71144,7.644974,0.525837,1.8134,1.2643,9.48423,61.17,18,3646,1,1,4,53582,26395,27187,4329,89,0.134803,758,243.136843,2017
60510,19.90353,-88.32516832,41.84287401,1.204819277,0.100484688,93.5,42.4,21.7,19.81653851,116011,7.306388,0.230271,1.9605,1.2728,8.907242,91.44,30,2460,1,2,7,29652,14328,15324,5876,28,0.045832,662,177.285549,2017
60511,31.959451,-88.55181808,41.76009094,0.836820084,4.499730356,128.4,37.4,27.5,11.03699212,98148,3.943456,0.005153,2.3568,1.2291,1.974962,98.12,2,237,,,0,1649,927,722,182,1,0.001647,96,63.118709,2017
60512,8.764098,-88.43689026,41.7037157,0,4.499730356,112.9,24.9,38.5,8.31422018,51947,5.293273,0,1.8,1.0971,4.816154,80.62,0,136,,,1,1744,925,819,145,,,93,42.209246,2017
60513,3.102658,-87.84700792,41.82467867,0.977198697,4.499730356,85.3,44.7,19.5,15.77420206,91401,8.717564,2.139456,1.7949,1.3049,23.400998,84.06,12,1216,,,6,18955,8727,10228,2990,17,0.06638,213,72.605295,2017
60514,2.02262,-87.95666762,41.79653113,3.538461538,4.499730356,91.2,42.5,18.6,23.93400258,151399,8.512028,1.304842,1.6873,1.169,21.368932,88.03,23,627,,,0,10061,4799,5262,2408,25,0.026392,149,43.221229,2017
60515,11.676341,-88.02457577,41.80955574,2.250803859,0.256929804,94.6,40.1,23.7,20.44274971,119875,7.793865,1.951091,1.6774,1.162,14.114753,91.07,56,2432,3,3,5,28323,13769,14554,5790,128,0.227816,729,164.80867,2017
60516,8.174437,-88.01336784,41.76184089,1.369863014,4.499730356,93.9,40.3,26.2,21.26456595,113775,8.174246,0.275077,1.8937,1.194,20.390603,86.04,27,1944,,,4,29006,14043,14963,6168,14,0.022486,620,166.681698,2017
60517,8.765909,-88.04187663,41.74092672,1.126028584,4.499730356,98.7,43.8,18.5,19.54030071,102124,8.21677,0.782041,1.8443,1.3582,17.235923,73.59,26,2283,,,8,32456,16125,16331,6342,25,0.068553,673,151.088529,2017
60521,5.173296,-87.92828718,41.79876048,8.965968586,4.499730356,98.9,39.5,20.5,25.73016565,208333,8.173984,0.970175,2.0321,1.2214,20.2757,86.44,137,1391,,,6,18352,9127,9225,4722,49,0.05019,452,104.8922,2017
60523,10.07719,-87.94935095,41.8369623,11.70886076,0.198468025,86.2,32.5,48.6,25.33479912,147617,6.900666,2.459068,1.8488,0.8587,11.898082,67.88,111,837,1,2,1,10006,4632,5374,2535,99,0.247805,799,119.899237,2017
60525,15.240389,-87.86649202,41.78112248,1.578498294,0.262460492,98.4,40.8,23.5,17.88145071,112542,7.627265,0.278011,1.7061,1.1673,11.815909,88.72,37,2307,3,4,15,31295,15524,15771,5596,45,0.04237,819,180.079057,2017
60526,2.775061,-87.87274166,41.83278435,0.773195876,4.499730356,96,41.1,22.5,20.59886422,115810,8.494133,0.866035,1.6919,1.1969,21.326145,91.4,6,770,,,3,13559,6641,6918,2793,27,0.024033,159,59.181354,2017
60527,14.639829,-87.93435393,41.74375928,5.14541387,0.273227235,92.9,39.2,29.3,23.69446047,111647,7.546452,0.363474,1.8553,1.0738,12.001205,74.71,115,2120,2,4,6,27728,13350,14378,6570,40,0.053212,836,175.695588,2017
60532,8.666003,-88.08491207,41.79116778,1.636976408,4.499730356,96.2,43.2,20.2,23.4846035,113835,8.074498,1.503265,1.6626,1.2066,16.600128,78.73,34,2043,,,5,27831,13649,14182,6536,63,0.130273,857,143.856757,2017
60534,1.986021,-87.82046435,41.81297793,0.389105058,4.499730356,103.6,38.3,20.6,7.53236934,60980,8.580682,1.297015,1.5798,1.1019,19.974865,79.92,3,768,,,2,10581,5385,5196,797,26,0.025759,169,39.670502,2017
60538,9.453272,-88.35662387,41.72114611,0.300429185,4.499730356,96.5,42,12.5,11.03958459,83671,7.997769,0.207632,2.0191,1.451,15.334161,78.1,7,2323,,,3,28117,13807,14310,3104,8,0.019628,557,144.957991,2017
60539,0.363011,-88.33297478,41.82263055,0,4.499730356,169.7,55.5,3.4,17.13395639,105872.56,6.784763,0,1.718985236,1.238925099,24.532854,47.04,0,28,,,0,321,202,119,55,,,40,8.905696,2017
60540,13.824178,-88.14630253,41.76293923,3.373337658,0.578696252,93.6,40.8,20.4,23.14524207,128040,8.086331,3.338614,1.9218,1.2764,15.358222,79.54,104,2979,5,8,5,44925,21715,23210,10398,269,0.461536,1043,212.314801,2017
60541,83.179937,-88.52119332,41.5190879,0.230414747,4.499730356,108.3,40.4,19.5,10.14781126,87134,3.744642,0,2.1468,1.2913,2.235557,97.5,1,433,,,0,3518,1829,1689,357,,,233,185.953461,2017
60542,8.942473,-88.34747935,41.81043147,0.968858131,0.670955339,101.6,46.4,15.6,13.96175326,102769,7.592032,0.03726,2.014,1.4242,13.162651,77.83,14,1431,3,6,5,17727,8932,8795,2475,6,0.003332,411,117.706653,2017
60543,43.436908,-88.32104016,41.66345166,0.59079602,4.499730356,98.9,44.2,12.4,14.87493414,105679,6.821794,0.435517,2.137,1.5055,4.665814,81.83,19,3197,,,1,39859,19823,20036,5929,103,0.189175,821,202.66852,2017
60544,24.227247,-88.21713866,41.61216561,0.604122246,4.499730356,82.9,38.7,22.9,13.18108667,92933,6.982136,0.263299,1.89,1.2092,6.406292,81.94,17,2797,,,6,26098,11832,14266,3440,28,0.06379,655,155.206807,2017
60545,37.766019,-88.53749205,41.67493601,0.213980029,4.499730356,104.4,40.9,13.5,6.59241421,81135,5.863207,0,1.9724,1.4352,3.682711,86.05,3,1399,,,3,13288,6787,6501,876,,,386,139.081346,2017
60546,3.735527,-87.82110543,41.83719929,1.975051975,4.499730356,96.5,40.9,22.4,18.09026248,92115,8.355368,3.505877,1.7296,1.2316,17.972469,86.56,19,943,,,5,15887,7804,8083,2874,52,0.130963,351,67.136642,2017
60554,29.361829,-88.45998466,41.7798193,1.354581673,4.499730356,105.9,45,22.2,15.43562961,115554,6.018203,0.075997,2.1107,1.318,4.985336,91.59,17,1238,,,3,12063,6203,5860,1862,25,0.022314,423,146.378574,2017
60555,14.796483,-88.205932,41.83010124,1.555352242,4.499730356,99.6,41.8,18,17.69230769,94310,6.827105,1.0962,1.939,1.4157,6.700045,81.11,17,1076,,,3,13650,6810,6840,2415,60,0.162199,491,99.1371,2017
