zipcode,SQMI,x,y,Pct_EV,CPort_den,Pct_CS,CS_den,Sex_ratio,Pct_18_30,Pct_60,Ln_pop_den,Pct_black,Pct_hispanic,Pct_bachelor,med_incm_family,pk_den,num_veh_hd,num_wk_hd,road_den,Pct_30_60,ev_cnt,FuelV_cnt,CS_cnt,CPort_cnt,FuelS_cnt,Pop,Pop_den,Pop_male,Pop_female,Pop_0_18,Pop_18_30,Pop_30_60,Pop_60,Pct_white,Pop_white,Pop_black,Pop_hispanic,num_bachelor,pk_SQMI_cnt,pk_SQMI_sum,len_mile_cnt,len_mile_sum,year,Pct_CPort
60016,10.126296,-87.89186712,42.04821867,0.9928637914986037,0.3950111669656901,22.0,0.19750558348284505,95.2774848,0.147970635,0.239152814,8.674469838821247,4.293308581554299,13.757488819508904,16.980845498270188,76899.0,0.990007,1.6374,1.2517,16.164137,0.414462915,32.0,3191.0,2.0,4.0,7,59255.0,5851.596674637992,28911.0,30344.0,11757.0,8768.0,24559.0,14171.0,64.89578938486204,38454.0,2544.0,8152.0,10062.0,68.0,0.100251,1060,163.682835,2017,0.9900990099009901
60018,9.244896,-87.89529277,42.00997982,0.14268049082088843,1.730684693478434,38.0,0.6490067600544127,105.585442,0.154450008,0.206137942,8.116218200501477,2.1353577774188337,36.57567436601518,9.290906154094653,67262.0,2.961407,1.8986,1.367,15.036538,0.408366984,15.0,10498.0,6.0,16.0,10,30955.0,3348.3340429140576,15898.0,15057.0,7152.0,4781.0,12641.0,6381.0,73.26118559198837,22678.0,661.0,11322.0,2876.0,107.0,0.273779,987,139.011233,2017,3.9603960396039604
60020,7.299643,-88.17183141,42.39862881,0.5662514156285391,2.606294908354241,0.0,0.0,81.1618411,0.134412458,0.247925417,7.198324690326054,1.147423419731585,8.134412457739986,9.865792439299252,68113.0,0.052564,1.6289,1.0313,8.8097,0.43458662,5.0,878.0,,,6,9761.0,1337.1886816930637,4373.0,5388.0,1787.0,1312.0,4242.0,2420.0,94.50875934842742,9225.0,112.0,794.0,963.0,5.0,0.003837,372,64.307665,2017,
60021,2.2744,-88.21862908,42.19469212,0.6237006237006237,2.606294908354241,0.0,0.0,87.9701796,0.184604291,0.126194339,7.799296238700582,0.0,12.385073012439156,17.12637461691004,113300.0,0.0,2.0548,1.4006,17.171611,0.464214891,3.0,478.0,,,2,5547.0,2438.8849806542385,2596.0,2951.0,1248.0,1024.0,2575.0,700.0,88.04759329367225,4884.0,0.0,687.0,950.0,,,164,39.055111,2017,
60022,4.166859,-87.76688973,42.1361817,12.813370473537605,2.606294908354241,0.0,0.0,98.95446100000001,0.054186617,0.255751489,7.628043360451386,1.891860329323835,5.150064229825996,29.148662851804275,250000.0,0.454227,1.9671,1.2223,12.778969,0.395188602,92.0,626.0,,,0,8563.0,2055.025140039536,4259.0,4304.0,2525.0,464.0,3384.0,2190.0,93.36681069718557,7995.0,162.0,441.0,2496.0,13.0,0.018927,264,53.248161,2017,
60025,11.522825,-87.82185973,42.07524704,3.552923760177646,0.4339213691087038,22.0,0.17356854764348154,92.6965501,0.09265845,0.259000341,8.17831370137784,1.2934184245140545,7.5437229015443075,21.25006089540605,121758.0,0.358202,1.8219,1.1818,14.280736,0.392921518,96.0,2606.0,2.0,5.0,7,41054.0,3562.8415774777454,19749.0,21305.0,10486.0,3804.0,16131.0,10633.0,82.8226238612559,34002.0,531.0,3097.0,8724.0,33.0,0.041275,1152,164.554418,2017,1.2376237623762376
60026,4.001853,-87.83758608,42.0920387,5.032258064516129,2.606294908354241,0.0,0.0,93.0461788,0.092606841,0.289711128,8.181047500176428,1.147093795901238,6.966496467790445,26.0194446387354,143783.0,1.536013,1.7703,1.1032,15.626369,0.373504931,39.0,736.0,,,0,14297.0,3572.5949953683958,6891.0,7406.0,3491.0,1324.0,5340.0,4142.0,74.53311883611946,10656.0,164.0,996.0,3720.0,36.0,0.061469,435,62.534431,2017,
60029,0.431188,-87.78489303,42.05846624,4.166666666666666,2.606294908354241,0.0,0.0,113.5245902,0.107485605,0.201535509,7.096961130841502,0.3838771593090211,8.829174664107486,22.264875239923224,176563.0,1.179764,2.0,1.3289,10.456757,0.351247601,2.0,46.0,,,0,521.0,1208.289655556277,277.0,244.0,177.0,56.0,183.0,105.0,90.7869481765835,473.0,2.0,46.0,116.0,4.0,0.005087,19,4.508828,2017,
60030,30.625952,-88.04936964,42.33157555,0.7779349363507779,0.06530409242462079,50.0,0.032652046212310396,97.00662249999999,0.147909103,0.201129488,7.101812979041375,2.4983192147371254,12.246873739411052,16.477074089014387,105239.0,0.376681,1.8788,1.2821,7.556202,0.427188382,22.0,2806.0,1.0,2.0,1,37185.0,1214.166338404762,18310.0,18875.0,8321.0,5500.0,15885.0,7479.0,86.4004302810273,32128.0,929.0,4554.0,6127.0,54.0,0.115362,841,231.415879,2017,0.49504950495049505
60031,18.935159,-87.94144976,42.37456668,0.6929861402771945,2.606294908354241,0.0,0.0,95.5955173,0.148540973,0.170766156,7.591742198035022,7.128580946035975,13.183211192538307,18.26249167221852,103900.0,1.924167,1.9036,1.368,11.349096,0.4291006,33.0,4729.0,,,7,37525.0,1981.7631317487221,18340.0,19185.0,9441.0,5574.0,16102.0,6408.0,74.66489007328447,28018.0,2675.0,4947.0,6853.0,58.0,0.364344,951,214.896937,2017,
60033,115.565459,-88.60663159,42.42341826,0.13774104683195593,2.606294908354241,0.0,0.0,109.8148148,0.161150338,0.204324801,4.767693796804474,0.14710208884966167,37.0844365989997,4.736687260959106,61280.0,0.098574,2.0035,1.2671,1.775994,0.349441012,2.0,1450.0,,,2,13596.0,117.64760956818421,7116.0,6480.0,3876.0,2191.0,4751.0,2778.0,93.57899382171226,12723.0,20.0,5042.0,644.0,47.0,0.113917,396,205.243559,2017,
60034,30.803744,-88.42325057,42.45908842,0.0,2.606294908354241,0.0,0.0,110.93117409999999,0.176103647,0.206333973,4.214408161839799,1.1036468330134357,11.900191938579654,5.47024952015355,72574.0,0.02053,2.0793,1.2596,2.240713,0.414107486,0.0,253.0,,,0,2084.0,67.65411373370718,1096.0,988.0,424.0,367.0,863.0,430.0,91.8426103646833,1914.0,23.0,248.0,114.0,6.0,0.006324,75,69.022359,2017,
60035,12.587927,-87.81066761,42.18347977,10.486048604860486,0.15888239580671226,17.0,0.07944119790335613,93.9415631,0.065429655,0.299399389,7.769626158555907,1.4763614401234775,8.361574338153876,26.393316109116533,169754.0,1.151675,1.8808,1.1488,11.847885,0.380532161,233.0,1989.0,1.0,2.0,5,29803.0,2367.5860211137224,14436.0,15367.0,7589.0,1950.0,11341.0,8923.0,92.21219340334865,27482.0,440.0,2492.0,7866.0,176.0,0.144972,805,149.140306,2017,0.49504950495049505
60037,0.238867,-87.80576026,42.21032325,0.0,2.606294908354241,0.0,0.0,99.36300705714285,0.1589325229319728,0.20178766636734694,8.01504976472408,15.31194418865981,17.800169828998254,15.580218001586372,94578.78350515464,0.066564,1.7030341296928329,1.2295515358361775,11.796108,0.4100350962789115,0.0,15.0,,,0,,,,,,,,,69.02447087774189,,,,,1.0,0.000159,21,2.817701,2017,
60040,0.639924,-87.81348844,42.20554787,3.7037037037037033,2.606294908354241,0.0,0.0,107.2089437,0.141023256,0.194976744,9.035919712675623,2.567441860465116,47.906976744186046,15.032558139534885,81114.0,3.032235,1.5861,1.2883,19.529594,0.417488372,11.0,286.0,,,1,5375.0,8399.43493289828,2781.0,2594.0,1325.0,758.0,2244.0,1048.0,84.65116279069768,4550.0,138.0,2575.0,808.0,46.0,0.019404,87,12.497456,2017,
60041,12.484847,-88.15675424,42.36887299,0.4123711340206186,2.606294908354241,0.0,0.0,91.9474836,0.197674419,0.227428181,6.5548044405867785,0.3533971728226174,12.551299589603282,11.137710898312815,72500.0,0.030261,2.0006,1.2057,7.263852,0.371865025,4.0,966.0,,,3,8772.0,702.611734048483,4202.0,4570.0,1781.0,1734.0,3262.0,1995.0,93.61605107159143,8212.0,31.0,1101.0,977.0,7.0,0.003778,420,90.688085,2017,
60042,4.005973,-88.20084827,42.27523556,0.12562814070351758,2.606294908354241,0.0,0.0,107.8275947,0.127532777,0.178188319,7.6470093021305034,0.5840286054827175,11.32300357568534,11.072705601907032,76500.0,0.063905,1.9157,1.3553,11.914299,0.469010727,1.0,795.0,,,1,8390.0,2094.372578147681,4353.0,4037.0,1890.0,1070.0,3935.0,1495.0,93.86174016686532,7875.0,49.0,950.0,929.0,3.0,0.00256,256,47.728361,2017,
60043,0.603398,-87.71460671,42.08878357,7.112970711297072,2.606294908354241,0.0,0.0,109.80230639999999,0.080486847,0.217510797,8.347849741793006,0.6281900274833138,2.8268551236749118,29.917550058892818,250000.0,0.356481,2.0185,1.1047,27.715102,0.382803298,17.0,222.0,,,0,2547.0,4221.094534618942,1333.0,1214.0,813.0,205.0,975.0,554.0,93.60031409501374,2384.0,16.0,72.0,762.0,4.0,0.002151,73,16.723237,2017,
60044,7.500042,-87.86786919,42.28675043,2.7168234064785786,2.606294908354241,0.0,0.0,86.67551180000001,0.169052696,0.224692862,7.180216585643118,1.2590110671134125,6.975327444410601,27.698243476495076,139630.0,1.639791,1.8807,1.2191,10.831035,0.388770434,26.0,931.0,,,0,9849.0,1313.1926461211817,4573.0,5276.0,2142.0,1665.0,3829.0,2213.0,86.87176363082546,8556.0,124.0,687.0,2728.0,31.0,0.122985,319,81.233218,2017,
60045,21.847284,-87.87077637,42.2385324,5.423213380638622,0.0915445599553702,14.0,0.0457722799776851,97.0546453,0.108328928,0.282837507,6.85896813577862,1.6148411592252605,3.8640842024318736,27.562839429038306,215924.0,0.294554,2.1253,1.0972,7.370243,0.360215312,107.0,1866.0,1.0,2.0,6,20807.0,952.3838294956939,10248.0,10559.0,5173.0,2254.0,7495.0,5885.0,89.79670303263325,18684.0,336.0,804.0,5735.0,29.0,0.064352,613,161.019798,2017,0.49504950495049505
60046,26.326375,-88.06051641,42.41408548,0.43750000000000006,0.1139541619383603,50.0,0.0759694412922402,99.9885452,0.143421731,0.168337247,7.190186446169811,1.8700956526719743,8.239303511083108,14.385130878057161,106353.0,0.264093,2.0631,1.3636,8.75249,0.434417779,14.0,3186.0,2.0,3.0,2,34918.0,1326.3504755212216,17458.0,17460.0,8863.0,5008.0,15169.0,5878.0,89.60421559081276,31288.0,653.0,2877.0,5023.0,95.0,0.069526,904,230.421342,2017,0.7425742574257426
60047,35.699996,-88.04639684,42.20231645,3.5092724679029956,2.606294908354241,0.0,0.0,101.06674220000001,0.12887929,0.178013052,7.084412006057777,1.6385745809662424,7.4980046011549835,21.794450443682802,147250.0,0.3733,2.2422,1.5375,8.989024,0.441194422,123.0,3382.0,,,9,42598.0,1193.2214222096832,21412.0,21186.0,10731.0,5490.0,18794.0,7583.0,84.52509507488615,36006.0,698.0,3194.0,9284.0,57.0,0.133268,1367,320.908128,2017,
60048,29.632464,-87.94724471,42.29400196,2.0155038759689923,0.20248063070286698,33.0,0.13498708713524465,99.4774477,0.113987316,0.22342479,6.886594299394831,1.178822556183648,3.3813594374741482,24.227905694195506,158704.0,0.551031,2.0014,1.306,7.016516,0.420550117,65.0,3160.0,4.0,6.0,8,29012.0,979.0613429919295,14468.0,14544.0,7022.0,3307.0,12201.0,6482.0,90.21094719426445,26172.0,342.0,981.0,7029.0,64.0,0.163284,800,207.916656,2017,1.4851485148514851
